ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_3_REP_1	TP_3_REP_2	TP_6_REP_1	TP_6_REP_2	TP_9_REP_1	TP_9_REP_2	TP_12_REP_1	TP_12_REP_2	TP_15_REP_1	TP_15_REP_2	TP_18_REP_1	TP_18_REP_2	TP_21_REP_1	TP_21_REP_2	TP_24_REP_1	TP_24_REP_2	TP_27_REP_1	TP_27_REP_2	TP_30_REP_1	TP_30_REP_2	TP_33_REP_1	TP_33_REP_2	TP_36_REP_1	TP_36_REP_2	TP_39_REP_1	TP_39_REP_2	TP_42_REP_1	TP_42_REP_2	TP_45_REP_1	TP_45_REP_2
sub_246	0.022665874536086452	0.04358100565973036	24.672184	0.392670003895738	0.08167969503675135	-0.02073554665165117	0.041181765	0.34629166256925625	0.0814791478	0.042964564	-0.0073543861	-0.0248920351	-0.0384023911	-0.0114937175	-0.0631559681	0.0340691799	-0.0173046653	-0.0951628118	-0.0768750126	-0.1047539162	-0.0821656558	-0.0608565377	0.0943469476	0.0489307502	0.1736252253	0.0406649547	0.020699822	-0.0580315274	0.164303607	0.1039294625	-0.0919985818	-0.3115252595	-0.0468863843	-0.0806811121	-0.2656823302	-0.2329254023	-0.0128148023	-0.1107312587	-0.0257244834	0.0481987823
sub_247	0.14961423999999998	0.19657139543826577	26.27031	2.090524802620733	0.03978777529529941	-0.013397670053439704	0.9693043	0.6953165295448807	0.0022535974	0.029252079	0.0577784866	0.1006701116	0.0121807898	0.0454689587	-0.0541832612	0.0174252078	-0.109869881	0.0243618785	-0.0741103625	0.0189615643	-0.0499866325	0.0124004646	-0.0396367078	0.0032656259	-0.0210105647	0.029750692	0.0479875675	-0.0283714696	0.0785113487	-0.0108209274	0.0423572348	0.0420762202	-0.1225054821	-0.03773482	-0.0752289761	-0.0157107645	-0.0775423041	-0.0355492547	-0.0524237236	-0.0492856406
sub_248	0.00315844	0.010263089417249419	26.439438	2.1039836144892523	0.11897700131508013	0.04606684846435739	0.59464854	0.4881192196038449	0.2221192715	0.191665959333333	0.181696066666667	0.1292203415	0.0791706615	0.0602984005	0.0846004806666667	-0.0803213935	-0.197361915166667	-0.0825712871666667	-0.242050518666667	-0.0555780845	-0.159928161833333	-0.0126212685	-0.143727607666667	0.041938288	0.0508998308333333	0.169716905	0.1428373445	0.109068532166667	0.182277812666667	0.147493194666667	0.2935958175	0.109256360166667	-0.0139993858333333	0.0762752713333333	0.047641418	0.121699	-0.00675343283333333	0.135001839666667	0.0391993771666667	0.174716242166667
sub_249	0.0012959999999999998	0.005827819354838709	22.210163	7.069714493722242	0.10760268931368844	-0.14153479570278224	0.5095835	0.46086654687165907	-0.0629535148	-0.1694392123	-0.3002059373	0.0276287517	0.0475187538	-0.0120253504	0.0086742047	-0.0343974191	-0.0665922075	-0.1265026692	-0.0705656181	-0.1469415326	-0.4128531002	-0.1210351923	-0.0726516072	-0.1597941932	0.0099183309	-0.0562319401	-0.1347179232	-0.0481147182	-0.0753094568	-0.0865465251	-0.0659710717	-0.0745925403	-0.4304420464	-0.2404667371	-0.4283987476	-0.2979359217	-0.5046043795	-0.268092905	-0.4616995197	-0.284766138
sub_250	0.00018769000000000001	0.001595365	27.211464	0.433083899294344	0.11367149654840433	-0.07472584041164712	0.95505065	0.4080100697428853	0.1634346388	0.0207725669	-0.1967457434	-0.0269917313	-0.0672937605	-0.0675176483	0.0054332657	-0.076498067	-0.112948778	-0.1133119143	-0.1653631182	-0.0946678229	-0.4186842973	-0.0406707498	-0.083767071	-0.0329196515	0.0934182733	0.1282003774	0.0747825741	0.0769150745	0.0283342846	0.0003814681	0.0324821441	-0.1484542062	-0.1533560453	-0.2062943364	-0.1967348373	-0.1336834845	-0.1777194216	-0.2155394316	-0.1815042768	-0.1430731803
sub_251	0.058032810000000004	0.08771930010834235	20.784622	19.517054637069865	0.07033726989522077	0.05225660083395452	0.8623265	0.622888018725311	0.1250944118	0.1055762527	0.1516551366	0.0375870508	0.0505551452	0.0639208776	-0.0563399641	0.0575498622	0.0103993996	0.0306578404	0.0176490276	0.0871981692	0.2603569361	0.0913430497	0.0320544026	0.0776152245	-0.0169122048	0.0762636453	-0.0098441362	-0.007890236	-0.0247155665	-0.0070778349	-0.1627118642	0.0330302694	0.1180667452	0.083326859	0.188955475	0.058409005	0.1512676978	0.0576837602	0.0866846281	0.0262548242
sub_252	0.016103610000000004	0.033706354864864875	25.597685	3.259198461771277	0.24767801506147388	-0.14456784046702603	0.76562953	0.5547483576694155	0.7658782243	0.5037631677	0.7986215242	0.2715524518	0.5310334155	-0.0068227419	0.7060826641	-0.1056876949	-0.3360279697	-0.1408231493	-0.5045628269	-0.1171956774	-0.6459623529	-0.159449359	-0.5182483691	-0.1235329821	-0.149906133	0.0065044163	-0.124593422	-0.0957859782	-0.0848735381	0.0214194217	0.0600786117	-0.0600895031	-0.511971929	-0.1484967508	-0.558042712	-0.1534687349	-0.5712354561	-0.0598542492	-0.5469763458	-0.1250819598
sub_253	9.409e-05	0.0009715663703703704	26.531065	4.222550138202426	0.11376696260651822	-0.021833132516710457	0.9946773	0.39282188409681273	0.0464313433	0.0332092796	0.255520689	0.1298296478	0.0758603949	0.109232621	0.158461902	0.037310741	-0.183648578	-0.087738532	-0.0288219089	-0.0072483174	-0.1525015277	-0.0674452316	-0.154875751	-0.1323347281	-0.021156508	-0.120487607	0.1153624658	0.0373637951	0.0365166154	0.032074569	0.1279593709	0.0240923381	-0.067970602	0.0013759	0.0326084043	-0.0849539693	-0.0806915081	-0.2079272937	-0.0569972934	-0.2118553909
sub_254	0.052166559999999994	0.08050613215794514	25.978058	25.22067155540162	0.10358143932595992	-0.00458005160253323	0.9880635	0.6154360802001787	0.0102787799	0.1908137959	0.0010952185	0.1105334048	-0.0870059681	-0.0128661976	-0.135908903	-0.065095292	-0.1832348342	-0.0722829947	-0.1345252308	-0.0829752715	0.0392499294	-0.0189719438	-0.0149011032	0.0715758607	0.1363849588	0.0188688714	0.1949987802	0.085197334	0.0615677427	0.0034885743	0.1876371098	-0.0771174671	-0.117470804	-0.0195919188	-0.0928853999	-0.0637303809	0.0309493055	-0.0050602858	0.0579933186	-0.0132481894
sub_255	0.0042120099999999995	0.0124397075	26.112959	17.039626604804234	0.09523301012215152	-0.006721292073741017	0.30020916	0.49854844965784945	-0.3447095911	-0.3216583186	-0.2593085568	-0.0319442627	-0.2594186188	-0.152516891	-0.1488115174	-0.0178030185	-0.1118069942	0.0372895874	-0.0221255246	0.1069946582	0.0550458526	0.1399607349	-0.0301254217	0.1495162036	-0.0423430862	0.1001572596	-0.0695764288	0.0351091802	-0.1238527309	0.0393518433	-0.0837670492	0.0026244233	-0.130145148	-0.0172680365	0.1011752344	0.0567250403	0.1185588214	0.0453669559	0.0443776871	0.1199559173
sub_256	0.08421604	0.11918493376649747	25.443943	4.859435164760976	0.3017010865669672	-0.0979658751895684	0.97750455	0.6489642041756815	0.1599628044	0.1284496658	0.5004092746	0.189810136	0.3382634533	0.1629109324	0.720671892	0.0375910613	-0.3224160005	0.0130329209	-0.5028564823	0.0208902266	-0.7716326155	-0.0573990524	-0.7861414988	-0.0664634928	-0.1339895272	-0.0553527431	-0.2066753208	0.0134941861	-0.1806761885	0.0524539129	0.4238158958	-0.1849062008	-0.475704527	-0.2405080651	-0.4323367893	-0.1860392714	-0.5086367593	-0.2693257394	-0.3807947431	-0.2310615148
sub_257	0.016435240000000004	0.0342462250523169	24.051952	4.210785820375997	0.058933101415332416	-0.022747683151717834	0.6114616	0.5559133777547667	0.1274800539	0.0577192755	0.1175408707	0.045009362	0.1297576869	-0.0182519843	0.1653532206	-0.0541311261	-0.0045669866	-0.0486166055	0.0075021781	-0.0484216699	-0.1363692299	-0.0511664686	-0.0433332057	-0.0397876081	0.014284895	-0.0079223164	-0.0383926803	0.0026149613	-0.0377012619	-0.0034041662	-0.0171354941	-0.0256989279	-0.0893940961	-0.0524423817	-0.1501646473	-0.063662613	-0.1115070386	-0.0396101495	-0.095765175	-0.0404043835
sub_258	0.001609523788496652	0.006709358229048117	25.268269	3.217255878967233	0.20252943990469574	-0.12134352690633683	0.37038794	0.3492881661846388	0.5538937469	0.4821381398	0.6897518739	0.3121312133	0.4615341843	0.2318643494	0.4413911531	-0.0188930474	-0.1059568484	-0.0446174892	-0.2115770226	0.0104480647	-0.0911038933	-0.1091248602	-0.2660612325	-0.1006003085	-0.0042396659	-0.1283835966	0.000731863600000001	-0.0035456767	-0.14472804	0.0041072063	0.0157422949	-0.0767464715	-0.434232738	-0.1982886276	-0.3706955847	-0.2422805807	-0.484387116	-0.1598342084	-0.3850236459	-0.1077874669
sub_259	9.409e-05	0.0009715663703703704	24.427834	16.717584976465513	0.1751394685749228	-0.017399630866876962	0.9748171	0.392307514378371	-0.4094305654	-0.181074309	-0.2563297362	-0.2401549222	-0.3851315783	-0.2404040053	-0.3421293545	-0.0638888118	-0.0109172402	0.0081662349	0.0385466592	-0.000864076700000002	0.2798247832	0.1289923506	0.1346948115	0.1220689096	-0.1084164524	-0.0639605876	-0.0937891279	-0.0827590829	-0.0794650235	-0.0765122866	-0.1763096645	-0.0005689299	0.1584560002	0.00415915870000001	0.267248611	0.0438228008	0.2238178948	-0.0077467967	0.2493174931	-0.0243320919
sub_260	2.2810711288217852e-07	1.0964872943370925e-05	26.240204	14.616903530766988	0.13026522625226267	0.04228188061405981	0.9872111	0.2674317464604147	-0.2044096121	-0.2091764577	-0.2365102688	-0.0679631097	-0.0464515387	0.0468010455	-0.0467147755	0.0511095645	0.1087419467	0.1208587169	0.0481829899	0.1497979951	0.0755744161	0.078852014	0.0601171729	0.0771706401	-0.0506361188	-0.0364580207	-0.0392781785	-0.0976134858	-0.0165736991	-0.0035010468	-0.0459609396	0.0595590048	0.1418888381	0.2081895966	0.223021349	0.0761008574	0.1800164807	0.1837662822	0.1452841827	0.2009539086
sub_261	7.517521792859175e-06	0.0001455475747117457	20.777756	8.92858283625968	0.16069930681237593	-0.03110129195616928	0.9566422	0.24291174721130962	-0.1784671341	-0.1723298196	-0.0384053378	-0.025750277	0.1085014133	0.0411635809	0.2795234758	0.1242071639	0.0241858252	0.0374657093	-0.0308617024	0.0537268222	-0.1546634503	-0.0425044724	-0.1169656978	-0.0476089938	0.0340325601	0.0350182785	0.0465031465	0.1089627583	0.0059979401	0.1330632643	0.0584136345	-0.0784262357	-0.1724532336	-0.2155262715	-0.2507486654	-0.251630815	-0.2079948502	-0.29452738	-0.1897494027	-0.1659152611
sub_262	0.00048423041020745556	0.002909556861332729	22.820778	5.811263371014028	0.4466282747588295	-0.01957427299102555	0.6265627	0.3999014290245215	0.3464227938	0.2501458019	0.4098388804	0.2027767151	0.7330550804	0.4654539402	0.5277824336	-0.0757943126	0.1503581171	-0.075502481	-0.3276452334	-0.1038484675	-0.0490354463	-0.4308773168	-0.5716415582	-0.3441380559	-0.366054929	-0.3087153458	1.0651229488	0.046277385	-0.0944901287	-0.1178274642	0.4365359457	0.0261921834	-0.3977507888	-0.7613532507	-0.4821698348	-0.6859281972	-0.586703456	-0.2558079953	-0.0530383369	-0.1816731207
sub_263	0.030206440000000005	0.053504164371029235	22.864283	5.822341755709411	0.17765862405934274	-0.09801629791893747	0.9810162	0.5862811243943585	0.1753899836	0.0625371209	0.0863190509	0.117381806	0.195238056	-0.000498451500000002	0.2780805402	-0.0147781749	-0.020746159	-0.0662272838	-0.0804171112	-0.1269666981	-0.3331625792	-0.2160371161	-0.2940446048	-0.1666992933	-0.0738980491	-0.0200519596	-0.0925853716	0.0324071113	-0.0663925065	0.109952331	0.1267586137	-0.1920956144	-0.3318646436	-0.2302749817	-0.37490946	-0.1917303981	-0.3877427183	-0.0824168145	-0.4364410169	0.0778646876
sub_264	1e-08	7.744444444444445e-07	22.870914	1.8200095446090603	0.48619047054972053	-0.06333938484034923	0.9944073	0.2748234671030163	0.2834794006	0.2634850211	0.0284080758	0.5198241242	0.0718383941	0.2625216021	-0.3450000627	-0.2191813466	-0.9491509098	-0.2738898981	-0.5375497311	-0.4457216342	-0.4321246035	-0.0770544826	0.1353414651	0.3460816792	0.2543690385	0.4083227422	0.3774569676	0.3682868072	0.0252503092	0.0553525567	-0.2110890209	-0.5505278426	-0.5246882111	-0.5845317378	-0.3614709845	-0.4463115154	0.0213013628	-0.1066451425	0.3047208519	0.3887938098
sub_265	0.00133956	0.005985085384615385	27.121012	18.992349548131497	0.17295333087622378	-0.013205679987750157	0.833898	0.46164203397221265	-0.2432045518	-0.0273068347	-0.3681133282	-0.0714316425	-0.4700652263	-0.1509283455	-0.3885822735	-0.0335785428	-0.0823215322	0.0111609961	0.059500518	0.1143554067	0.0891604056	0.2291681923	0.1814767667	0.2792664078	0.1560995835	0.1869496439	0.010310429	0.0635779605	0.0016101119	0.020402105	-0.1223252789	0.0033031572	0.0635505405	-0.0036530084	0.1217075304	0.0235263177	0.1381041326	-0.0027584957	0.190114353	0.0853146575
sub_266	0.0006969599999999999	0.0036388098876404492	24.199017	4.236532415768936	0.24493820301340263	-0.014189628507445387	0.6982266	0.4429106879870084	0.3280097038	0.0836216446	-0.0253973202	-0.0683272817	0.1387340404	-0.0692306609	0.4165824734	0.1324282789	-0.0447648753	0.00976386810000001	-0.0912398305	-0.0862147679	-0.356644021	-0.112808545	-0.243331162	0.1190832575	0.3022168643	0.324393398	0.3899419374	0.0341279134	0.154831001	0.0581032358	0.3194426402	-0.1319724511	-0.4153304062	-0.2952940205	-0.6470490496	-0.3707055708	-0.7433453019	-0.2235989166	-0.644828734	-0.2215091252
sub_267	0.00506944	0.01419036016064257	25.490963	3.245610210228887	0.15644476862793855	-0.016600398307787353	0.98166245	0.5058971447862168	0.2817742919	0.161605675	0.1692708927	0.115197814	0.1815165986	0.0707721651	0.2285017956	-0.0196169307	-0.1242436604	-0.0876208103	-0.1092237748	-0.0146960927	-0.1547265125	-0.0348123705	-0.1345570389	0.0409354769	0.0173019478	0.004421678	0.1100101294	0.0479835126	0.0493582258	0.0629773644	0.1847178914	-0.0206953326	-0.2515271822	-0.10396303	-0.368216021	-0.1091912395	-0.432370907	-0.0740573317	-0.408225147	-0.0706789955
sub_268	6.057824012892973e-07	2.2511574937167975e-05	25.180588	4.809138015989757	0.18504703211024454	-0.056589095359539945	0.9814401	0.23839847981938958	0.2700974105	0.1387593459	0.3244979114	0.3145207792	0.3489762265	0.2712699403	0.3346570176	0.1532300433	0.0208493002	0.0610672747	-0.1825128643	-0.104734704	-0.3387527198	-0.2079396	-0.2966954548	-0.1675239236	-0.0542810117	-0.050456568	-0.031240155	0.023829275	-0.0253276527	0.0503100556	-0.0188659539	0.0091214586	-0.2357704657	-0.0176758233	-0.2827712848	-0.2098681431	-0.2879325929	-0.1717332792	-0.26590437	-0.1222810357
sub_269	0.023378410000000002	0.0448273776341128	26.403225	18.069476183371922	0.23633882344842233	0.15800356922226186	0.96122336	0.5724983020084836	-0.3793523314	0.0768686805	-0.6476573357	0.1041986936	-0.4966981313	-0.0880506233	-0.6676383709	0.1302601221	0.2149564328	0.1677762718	0.4572053002	0.2422075652	0.3014579714	0.4584036343	0.4369331809	0.4045326548	0.3909482262	-0.0069837709	0.4101132715	0.0394716672	0.0066788733	0.0338532837	-0.0548281805	0.0012812068	0.1785642919	0.136432624	0.3020874369	0.2590099168	0.391533624	0.1612972079	0.4008650627	0.1311027054
sub_270	0.03013696	0.05344901048346056	27.691908	25.12163293210094	0.13149541522915037	0.09792338665629219	0.12729864	0.5861584265790892	0.0979818388	0.1764494869	0.148032497	0.0420963278	-0.0262705353	0.06254764	-0.0908343767	-0.0525930339	0.0473902756	-0.1507843984	0.0308341632	0.0405627864	0.3291582294	0.1201600457	0.1735726501	0.1841364313	0.3568988173	0.2004993512	0.3864705357	0.1007634529	0.2080688216	0.0552031724	0.2771110547	0.0866045095	0.0816625532	-0.0375260345	-0.0146682423	0.0037559774	0.1029767483	-0.116019979	0.0687994588	-0.0465706554
sub_271	0.026276409999999997	0.0481331347437582	25.667036	2.859524964038986	0.08496441293998785	-0.07883394117948167	0.97582585	0.5785849605514103	0.1286485014	0.048342034	0.0238017388	0.0209140379	0.0109771726	-0.0705857267	0.0537598769	-0.1237011523	-0.2162348548	-0.1411706157	-0.2032804112	-0.0943739291	-0.3655495734	-0.07732578	-0.1383711774	-0.0608656704	-0.0827047973	-0.0208618811	-0.0836647188	0.0398731751	-0.0509545969	0.0091911005	0.0047642718	0.0040234726	-0.161335017	-0.1026072967	-0.1893536239	-0.0734327241	-0.1611576218	-0.0676250873	-0.1708969115	-0.0976197767
sub_272	0.00015376	0.0013739961340448548	20.734562	19.470047332392475	0.2438104713594937	0.1197257701223623	0.85831606	0.4041764310976803	0.2588687884	0.4346138315	0.1464402994	0.2563971403	-0.3697123741	-0.1604073538	-0.2202331243	-0.0294730283	-0.1821893524	-0.3967092352	0.1240917609	-0.0256398949	0.3896591909	0.2765218661	0.337319331	-0.0183045777	-0.0288820344	-0.0168401643	0.1217505246	0.1062715931	0.0246852365	-0.0258293795	-0.1594167086	0.1627176789	0.3633859461	0.2055075534	0.4816684117	0.2768243569	0.2889237413	0.1135775704	0.2364160937	0.1253232622
sub_273	1.713337870092808e-05	0.00028775819167582825	26.517117	1.2660990524820575	0.13764615421179763	0.01905161457522582	0.93217796	0.3415681631531164	0.4110076751	0.412231928	-0.0475107314	0.2407982325	-0.0010459615	0.1655648643	-0.032753657	-0.1791039026	-0.1034591266	-0.1580173591	-0.229092036	-0.2398595378	-0.4197003297	-0.1264080475	-0.0010771524	0.0770853885	0.0661652381	0.1421346231	0.1599620898	0.1504037625	0.0615688246	0.0692542708	-0.0612022178	0.0997541874	0.000551524499999997	0.0190298361	-0.106513028	0.0639053107	-0.0824709514	0.0027940517	-0.1124859244	0.0210402047
sub_274	0.00232324	0.008590441803713527	27.005405	16.76237067863527	0.07946214955510487	-0.1335823030341997	0.4064691	0.4779031287448495	-0.35173219	-0.3065621798	-0.4184404823	-0.2190887074	-0.3050278286	-0.1688679487	-0.2442887936	-0.1047638005	-0.2110368278	-0.080519137	-0.1101970823	-0.0633498158	-0.1905205165	-0.0282468006	-0.1020108807	-0.0545466549	-0.0820655968	-0.0435083109	-0.1720878372	-0.1545616272	-0.193843443	-0.1765227486	-0.2171168044	-0.1782606463	-0.097548996	-0.2064577238	-0.0468881962	-0.0958062592	-0.0136883325	-0.0958569901	-0.0374384149	-0.0740984898
sub_275	0.00207936	0.008007259226519337	24.510067	14.82341360212521	0.22923195015143946	0.06230195980213733	0.6591655	0.4741928897738578	-0.3740373651	-0.0739777412	-0.2069731069	-0.1047064847	-0.2795597922	-0.1591967995	-0.0621924576	0.0446725692	0.15408115	0.4070008394	0.1666516538	0.2591976269	0.2974332263	0.1603176298	-0.0822494411	0.0326806562	-0.2460383637	-0.379078628	0.4808898338	-0.0794848827	-0.0275285355	0.1282216222	0.0207513603	0.0995387024	0.1071883785	0.2381251596	0.3760010948	0.1869176405	0.3608533782	0.1918921692	0.3850129239	0.0627012455
sub_276	0.0019096900000000003	0.007529527850190009	22.814384	17.792008096349143	0.10148999587860874	-0.04923210621555911	0.95798576	0.471333305425166	-0.0716668331	-0.0613634398	-0.2040009199	-0.0937969402	-0.1997157868	-0.1340552552	-0.2411115797	-0.134486616	0.0515715416	-0.1345036281	0.0749097399	-0.1268128999	0.0412140567	-0.0756263287	0.0885681487	-0.0717067373	-0.1245952117	-0.176321114	-0.0876694452	-0.1290753117	-0.0517820254	-0.171255142	-0.1484541411	0.0115337372	0.0458396864	0.0352226828	0.0548112664	0.043617959	0.0832130836	0.0970742291	0.123819007	0.1180284003
sub_277	0.019293209999999998	0.03886522361271676	26.161472	16.65491055351355	0.279844086541453	0.01819384221179849	0.67474335	0.563520932357626	-1.0360506616	-0.1741181433	-0.4842937434	-0.1510950384	-0.4039962691	0.0051851834	-0.6201088483	0.1845432372	0.2614260637	0.0432728394	0.3686822746	0.2898087481	0.4021983137	0.4310715942	0.5460895663	0.1496658257	-0.0302233334	0.0344616982	-0.2117516022	-0.2184724088	-0.269113529	0.0312490134	-0.3065567985	-0.0949400021	0.2645824534	-0.1659947586	-0.0027841656	-0.0912175897	0.1552491475	-0.2657674665	0.094278914	0.1263367213
sub_278	0.00197136	0.0076761894972067046	26.80478	2.9862791593101377	0.08292780821926304	-0.08539152741793207	0.5467329	0.47267972635169386	0.261891767111111	0.220994685777778	0.432371192111111	0.117097772777778	0.241269541333333	0.074228037	0.240208405222222	-0.137157141555556	-0.174876198333333	-0.0784978768888889	-0.247434065777778	-0.0714033673333333	-0.064416265	-0.141454553666667	-0.237301235444444	-0.104062598777778	-0.124883970444444	-0.0902435946666667	-0.089640346	-0.0583790068888889	-0.0618799724444444	-0.0493290791111111	-0.000327793222222223	-0.0523242217777778	-0.167721415222222	-0.0224829634444444	-0.198677482444444	-0.0707994238888889	-0.272208832777778	-0.0537100845555556	-0.237239593333333	-0.106237919
sub_279	3.136e-05	0.00045537333333333334	24.342588	3.4868189478958134	0.05883563807240188	-0.0029732966403245575	0.99132603	0.37020077479399244	0.0459164376666667	0.0775387774444444	0.0922715014444444	0.108647272888889	0.0715228708888889	0.0589703154444444	0.0703428415555556	-0.0480051408888889	-0.00888679988888889	0.00890391733333333	-0.0462622413333333	0.0294061804444444	-0.048215556	-0.0106935008888889	-0.0601259188888889	0.0394574794444444	0.0262918083333333	0.0247516142222222	0.00237909877777778	0.00256039155555556	0.018592198	0.0344977844444444	-0.00515446933333333	-0.0514303146666667	-0.091306684	-0.105177701888889	-0.0991390982222222	-0.0625495945555556	-0.127465444888889	-0.0617915773333333	-0.139573676	-0.0433057586666667
sub_280	2.8161371960762784e-09	3.925695251330332e-07	24.837942	10.67331941596332	0.3971450187915365	0.05333649091220786	0.9940275	0.13169406796055888	-0.2990454346	-0.3738971896	-0.0536060519	-0.1056341213	0.2866553771	0.1996529998	0.5733617799	0.4928605479	0.4536777973	0.41332388	0.276726303	0.3575348608	-0.0824182502	0.0123755709	-0.2797707024	-0.2757620913	-0.3712776079	-0.410205655	-0.2198728642	-0.2625463014	0.1230708938	0.1128158826	0.2662083802	0.4046880665	0.2822022726	0.4139566968	0.1419046616	0.3094154298	-0.0806473999	0.0580839581	-0.1294605959	-0.1180439586
sub_281	0.05280804	0.08098394693069308	23.620005	4.511088595831966	0.12552267464718492	-0.07657187975313731	0.21156621	0.616912137409236	0.1074337989	0.2823885746	0.0694674683	-0.0207806966	0.1817198586	-0.0358644487	0.3278579479	0.000575118799999994	0.0281619366	-0.0708237559	-0.2737276417	-0.0859135086	-0.3911086889	-0.030623593	-0.060904161	0.0052344547	0.0741633629	0.0607121396	0.0452138672	-0.0203698494	-0.0094666417	-0.1103750953	0.057759485	-0.2664658714	-0.0643172069	-0.1063573375	-0.3270071149	-0.1263817342	-0.3888178408	-0.1040143599	-0.1364199744	-0.1307583672
sub_282	0.00028223999999999995	0.0020599086910994763	21.219341	0.6754326107119438	0.13349248921581128	0.14010030443369792	0.97253484	0.4178816098163643	0.2546729827	0.3873002838	0.265155734	0.4197882807	0.1862634767	0.0953385564	0.0267785011	0.0817985667	0.1070474852	0.0135235204	0.0663002129	0.0202084279	0.0800495914	0.1957258526	0.2902401762	0.2688108765	0.0181237176	0.1180963186	0.0502293476	0.0826156068	0.032068018	0.0451658825	-0.0567254304	0.0103112489	0.1411657207	0.0377429099	0.2178366552	0.1396434846	0.3969923969	0.1328348829	0.3347745209	0.2075532354
sub_283	0.00054756	0.0031155046530612247	25.788528	3.283497421336929	0.07173276496280179	-0.047818827416137646	0.98049784	0.4362863241271875	0.0716744147	0.0438900638	0.0807329401	0.062188852	0.0888306213	-0.0018667698	0.0754755272	-0.0820653321	-0.0719883092	-0.0570555111	-0.1128667968	-0.0911370664	-0.0997924635	-0.0842162176	-0.1077923537	-0.0577447284	-0.0438665436	-0.0093488961	-0.0681434465	-0.0354801427	-0.0329733435	-0.0205705774	-0.036431884	-0.045119745	-0.1562124628	-0.0700373109	-0.1670661229	-0.0427190835	-0.1709082066	-0.0634406336	-0.1697003028	-0.0983189632
sub_284	0.00219024	0.00827424	25.641043	3.2647189545788406	0.0644809038580254	-0.042554412132049135	0.99052995	0.4764835250086082	0.0621892971	0.0204858257	0.0341584036	0.0539337805	0.0363150526	-0.0138482135	0.0354329464	-0.050302814	-0.059128175	-0.0287693134	-0.0961984767	-0.0580532947	-0.0991146031	-0.0727954614	-0.1049465785	-0.0368878104	-0.0066262955	-0.0008572749	-0.0372616506	-0.0079219682	-0.0169851065	0.0005777242	-0.0315034251	0.0092040882	-0.1420867296	-0.0543844441	-0.1585476999	-0.0394971477	-0.1476479365	-0.0808634308	-0.1617617535	-0.0845075045
sub_285	0.00737881	0.018873506678899084	20.555744	6.8702514169164886	0.2701358875642886	0.1267689923643141	0.9952361	0.5219321950957612	-0.3366830468	0.2622013495	0.2143063779	0.3211283538	0.6203388954	0.7044437906	0.4573701873	0.2070405111	0.4072856815	0.1762071894	0.0274109196	-0.1275553226	-0.2226520937	0.2207824099	-0.2577951013	0.0141462671	0.3008365099	0.2417365463	0.7762612725	0.048467116	0.1566869943	0.1414620259	0.1040237513	-0.2566143318	-0.1590045889	-0.3497740416	-0.3437420323	-0.1880586845	0.0458550225	0.1298579528	-0.073012299	0.2707863465
sub_286	0.12033960999999999	0.16337728935341725	27.214737	1.7325439634816557	0.09614961456868662	-0.07799643041387787	0.9781039	0.6762629027808711	0.1115477092	-0.0259118986	0.0342072496	-0.0458300482	-0.0493893242	-0.2116201963	0.030089062	-0.0730467355	-0.2335373239	-0.1593334091	-0.0103373518	-0.2656932567	-0.2334858633	-0.1607870245	-0.1939437897	-0.0446469332	0.0360925725	-0.1203795161	-0.00779114459999999	0.0436575781	0.1330446071	-0.0319248516	-0.0110712251	-0.1245926458	-0.0690920981	-0.0281153496	-0.2787634213	-0.1095575156	-0.1617875001	-0.1767175706	-0.1863534582	-0.1117739108
sub_287	4.055237562349841e-07	1.6587274071207483e-05	23.496479	15.706239291051272	0.8613252696154224	0.06489541671540944	0.9830582	0.15397883328202475	-1.8622980628	-1.5621715436	-1.7959678612	-1.5073257153	-1.6534599977	-1.2941001518	-1.1846798726	-0.4511069422	-0.0093843552	0.0788687632	0.2788968025	0.4039121352	0.4220994549	0.5713942431	0.0505851992	0.2639607175	-0.2440664086	-0.3261784302	-0.3787119334	-0.5275951636	0.032294806	-0.4324505394	0.0758431411	0.3809665693	0.9254428097	0.8090283078	1.0651316731	0.8662966312	0.8990207902	0.6610783051	0.6698482624	0.306348796
sub_288	0.0019666178075624465	0.0076761894972067046	27.465487	0.43712679451146164	0.0413134162668722	-0.15544986161776203	0.32436985	0.4101255612018217	-0.0507641889	-0.094486529	-0.1349924983	-0.1571936493	-0.1693581434	-0.1734316656	-0.190454386	-0.1121804267	-0.1773568475	-0.1669694037	-0.176470109	-0.1604111176	-0.227757976	-0.1345903625	-0.1379665317	-0.1350903493	-0.1267100946	-0.087097006	-0.1579302594	-0.116605567	-0.1435240351	-0.1181129743	-0.1098851676	-0.1368601913	-0.1734393464	-0.1896740914	-0.1937624388	-0.1866358542	-0.1873410772	-0.2491998565	-0.2223971403	-0.2871283593
