ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_1_REP_1	TP_4_REP_1	TP_7_REP_1	TP_10_REP_1	TP_13_REP_1	TP_16_REP_1	TP_19_REP_1	TP_22_REP_1
sub_204	0.16051086110521476	0.36217452062548644	26.355844	17.198118017785557	0.13715419851563182	10.647544177149209	0.32132864	0.0	10.53278893	10.56811809	10.44263635	10.61113302	10.62769632	10.74034655	10.76940236	10.74194482	10.83061852
sub_205	0.39726172787094033	0.5421510357486233	26.194143	14.591245849258845	0.47392823168252923	8.126123418376817	0.053804852	0.0	7.045220777	7.502106907	7.98823436	8.231580474	8.262785215	8.231580474	8.573249614	8.386274125	8.468975784
sub_206	0.17467982735441873	0.3662982280579394	25.83054	16.855338113742903	0.0863138458074516	14.039466371523789	0.2896033	0.0	13.99047997	13.79140922	13.97412975	13.97513816	14.0311294	14.07309308	14.10375284	14.17767192	14.13795579
sub_207	0.10171230453548433	0.3312511721173127	26.408112	3.7826833450035227	0.2677549359543735	10.386891272500055	0.48905808	0.0	10.723170699	10.5223055116667	10.7099742923333	10.5799551193333	10.382260743	10.287290159	10.1811982646667	10.134326642	10.1325070633333
sub_208	0.027241208519068846	0.32961862308073303	26.459917	17.687151700051828	0.06987155317740627	10.290684143457442	0.79790807	0.0	10.21067697	10.24306468	10.24163	10.26953794	10.24801016	10.27202456	10.36153396	10.42375368	10.31511183
sub_209	0.01836128210571004	0.32961862308073303	24.29465	23.586342342624757	0.2675857775197019	8.225280863419886	0.8420363	0.0	8.789989617	8.4671729	8.345682473	7.968457922	7.959554713	8.049953569	8.216309528	8.228498926	8.311720913
sub_210	0.11335172999363193	0.3312511721173127	26.494284	15.601775979729789	0.14938128268694065	10.662300528003689	0.45603457	0.0	10.47118161	10.48032269	10.61656657	10.60766908	10.71311665	10.73863321	10.77998459	10.85238337	10.6702799
sub_211	0.7797176820208024	0.8234913062746019	26.298399	3.348416153380969	0.13677379074831283	11.165194624852141	0.0067312475	0.0	11.367298295	11.209013825	11.329531	11.15550381	11.14611601	11.1502753	11.02938633	11.10812443	10.980123735
sub_212	0.21515248001132103	0.3942005493268495	25.156416	14.01318781527099	0.16138368657492602	10.565724342535278	0.21057178	0.0	9.3863620995	10.322976426	10.487160343	10.5366968455	10.558049603	10.721005488	10.7082157945	10.667507071	10.7791755955
sub_213	0.09242552890398359	0.32961862308073303	24.468481	11.293411162656946	0.24964146682972316	9.638540923228351	0.51939976	0.0	8.67630342	9.416626784	9.694294737	10.06820706	9.874539396	9.837116113	9.722574361	9.704624531	9.62973661
sub_214	0.062371754050803085	0.32961862308073303	24.805	22.10789510700231	0.27228856659441864	9.48686240396775	0.6360588	0.0	10.26459554	9.648226092	9.382826893	9.035004822	9.338850586	9.531005418	9.579644836	9.599512151	9.702126694
sub_215	0.05381023137338145	0.32961862308073303	25.656282	12.65830492479532	0.25665620610648776	10.505985642110465	0.67083585	0.0	10.1328465063333	10.175271174	10.5910944766667	10.69034329	10.7101477433333	10.69088356	10.64847046	10.62436126	10.4803351033333
sub_216	0.09382296752281893	0.32961862308073303	24.447552	2.723664092725654	0.03945943998966156	11.018912085214216	0.5151174	0.0	11.05126974	11.24846672	11.04361282	11.03507846	11.01921801	10.98429273	10.98846561	10.96624193	10.96489856
sub_217	0.035961933064459065	0.32961862308073303	26.583868	4.654049403252931	0.6834820355794434	12.378467259814924	0.7504978	0.0	12.59056662	12.97397979	13.18476933	12.91521169	12.54819866	12.23312252	11.9276009	11.71608453	11.69272916
sub_218	0.07592160192457369	0.32961862308073303	25.183783	5.611372876148213	0.24547451381504026	11.591885977100478	0.58436984	0.0	11.25011242	11.81237326	12.16774444	11.76229368	11.59236773	11.52832786	11.38257441	11.36660518	11.34110904
sub_219	0.09316847095450365	0.32961862308073303	24.275196	10.817848859807269	0.04492617940770825	13.541825250981502	0.51723605	0.0	13.16933648	13.56948722	13.57656467	13.57717202	13.5857486	13.57012375	13.53458536	13.53000219	13.48706209
sub_220	0.7445871364890682	0.7999132793620746	26.806116	2.1331629415334543	0.1060545015276066	10.086248706517157	0.00815142	0.0	10.41457385	10.19491737	10.1536921	10.04048411	10.05763974	10.02494036	9.991776753	9.920681837	9.925514812
sub_221	0.6177032477181066	0.715110298319808	26.346914	15.934318249829298	0.06735968164877787	10.644960128552212	0.0152167855	0.0	10.4340156845	10.5992258415	10.556021761	10.6481396115	10.6238466015	10.696489494	10.6929583215	10.706519311	10.7313027625
sub_222	0.03293709757305597	0.32961862308073303	26.110888	1.662270727405081	0.46906078322742223	9.116879723227402	0.76702327	0.0	9.790949789	9.579996663	9.6431923065	9.0600833965	8.872253857	8.8198382235	8.796456369	8.79612192	9.031518425
sub_223	0.5299653293709757	0.6564591116899741	26.03352	2.0716816767385016	0.0333655060049155	11.95530613665426	0.024380945	0.0	12.08815767	11.98464046	11.99735326	11.96772383	11.94019808	11.92702373	11.95656467	11.91572063	11.91935666
sub_224	0.06490129484185948	0.32961862308073303	25.738916	24.988502224002644	0.4287556911768814	10.145614303063923	0.6254679	0.0	11.73709353	10.66216906	9.92418133	9.674569063	9.772954784	9.871269506	10.00725598	10.01217533	10.15003127
sub_225	0.4370621948630864	0.5744791294925283	25.4881	17.848851298420904	0.1802733358631854	10.26737712930856	0.042092253	0.0	10.37268325	10.03028756	10.06201541	10.15829467	10.29413232	10.33348754	10.32991929	10.36281731	10.50185684
sub_226	0.032388735583386404	0.32961862308073303	24.438948	11.668737980568583	0.140890508628931	10.33650048818188	0.76907796	0.0	9.895529104	10.08248294	10.30210277	10.4249996	10.46462217	10.35900065	10.35027286	10.30210277	10.28863168
sub_227	0.168453265407203	0.36217452062548644	26.376675	2.098989076604176	0.22952566352496545	9.134490698035364	0.30270627	0.0	9.484619405	9.391734847	9.340882086	9.039741376	8.940732567	8.954000465	8.926227897	8.922713772	8.845603969
sub_228	0.4182233071534706	0.5570142276690029	26.757261	1.27756511871473	0.17876716946906995	8.776218189351482	0.047136802	0.0	9.3778431605	9.0169904525	8.80517171	8.667840987	8.694076516	8.6134820575	8.673529278	8.5648375405	8.55565773
sub_229	0.10744357178235336	0.3312511721173127	26.387915	1.259930116692891	0.11275348049851891	10.040793936630758	0.4709204	0.0	10.3468366316667	10.1935894176667	10.1095513913333	10.0435549433333	9.994575529	9.93472958466667	9.94388405133333	9.98079769466667	9.98741577333333
sub_230	0.4958253732399349	0.6244495286410895	25.952429	1.2391371994755933	0.0324448465994807	10.428025810275765	0.029440343	0.0	10.93487608	10.58315561	10.4205654	10.40618009	10.41106058	10.39858377	10.40966444	10.37770517	10.26716581
sub_231	0.6383641123611405	0.7333877779416157	26.946238	3.4309015248423567	0.09144314792922822	8.953452781458372	0.013718978	0.0	9.061577435	9.040373119	8.959505165	8.973898279	8.968402361	8.91353783	8.864033735	8.784396451	8.882042875
sub_232	0.013178376848510578	0.32961862308073303	25.639555	7.753257635331415	0.32517111178432817	5.382469319357815	0.8732945	0.0	5.219651774	5.334363018	5.885401961	5.702116169	5.536131547	5.534889368	5.316479706	5.166219541	4.998287238
sub_233	0.03313167763390646	0.32961862308073303	26.52178	16.040075077553997	0.14995220693046704	10.372268774012309	0.7652337	0.0	10.25366142	10.2187584	10.30709848	10.34665822	10.38880991	10.4659318	10.58153305	10.48336549	10.48428857
sub_234	0.40755678199957546	0.5503791756094876	26.498234	16.025834588480464	0.40931128314061205	7.9367801082240765	0.050379105	0.0	7.343661012	7.5100070335	7.5445672415	7.931902905	8.064860843	8.218196649	8.216097709	8.3046637535	8.4113985635
sub_235	0.11299794806481285	0.3312511721173127	26.598234	3.3865923573818937	0.27885062709441544	12.476351865428903	0.4569321	0.0	12.88942402	12.66039643	12.75228013	12.67575127	12.41654448	12.31258583	12.21752999	12.1989698	12.18337532
sub_236	0.25910988466709123	0.42157878532321325	26.435072	2.103636185533471	0.1199949446313745	11.159564358114036	0.14671648	0.0	11.4974712	11.27570007	11.2478644	11.18862901	11.12341162	11.05958283	11.04119162	11.04208249	11.05507903
sub_237	0.36356399915092336	0.5161922818133393	25.62607	4.89421885933575	0.09986850968926152	8.914944016038985	0.06764877	0.0	8.96835993	8.91320291	9.043114271	8.957698445	8.874528416	8.874528416	8.845240883	8.844228897	8.725007862
sub_238	0.18593009269086536	0.3756037442949696	26.341381	1.2577083016904802	0.1359426193765793	9.575731193222195	0.26448742	0.0	10.21820568	9.860347447	9.683613343	9.57413763	9.501358022	9.536879917	9.476243458	9.488016789	9.460180445
sub_239	0.20549423335456024	0.385772275186966	27.000856	15.470351149322202	0.17337341261854805	8.87891877490025	0.22739798	0.0	8.625945046	8.703224799	8.793395084	8.906361293	8.92268832	8.997371538	9.050977013	9.060382712	8.982950433
sub_240	0.023880280195287623	0.32961862308073303	26.370117	15.108964201091426	0.1535217047601247	10.909970244628228	0.81580263	0.0	10.71395159	10.7589795	10.80561873	10.88371252	10.99834196	11.01122675	11.05985503	11.00210555	10.9985874
sub_241	0.2543515177244746	0.4197609126343217	26.443575	1.6834502636857978	0.09610496694633247	9.072668129816837	0.15260214	0.0	9.30289360633333	9.173409508	9.11144238166667	9.09158825133333	9.02015715133333	8.99354034933333	8.979796304	9.02332765	8.97910515866667
sub_242	0.03447604896341895	0.32961862308073303	25.614847	12.230188637262524	0.29947561397039923	9.854405646739865	0.7590643	0.0	9.349508203	9.465393621	9.844726818	10.10110183	10.10899114	10.04586182	10.03470868	9.919041137	9.767444358
sub_243	0.16277506544965684	0.36217452062548644	26.825888	1.70778905084341	0.08326211527168995	9.369135313635889	0.3153036	0.0	9.51373693033333	9.46842557533333	9.41981181133333	9.35609956933333	9.35266614066667	9.29593539966667	9.31825081666667	9.30080755666667	9.32959352166667
sub_244	0.3962888275666879	0.5421510357486233	25.96134	2.892312907694678	0.13772013813196352	9.737136153757344	0.05425851	0.0	10.21679252	9.744220106	9.933973992	9.721900364	9.783029799	9.691756738	9.599481083	9.555806458	9.570559127
sub_245	0.05957687681313239	0.32961862308073303	26.332613	1.6763862088386037	0.7790932032170006	11.750455626433926	0.64676076	0.0	12.74365996	12.54563502	12.41283954	11.54231395	11.35803743	11.32836198	11.26897543	11.18026651	11.3202058
sub_246	0.08775560744357178	0.32961862308073303	26.726112	2.126796446317095	0.3626945066425856	9.564390866771019	0.5365689	0.0	9.93433991	9.923628871	9.892480367	9.357838761	9.357838761	9.290568441	9.208826787	9.12206537	9.212008062
sub_247	0.16604754829123328	0.36217452062548644	26.71986	3.827338028966799	0.3326151138116874	9.024510821657174	0.30781025	0.0	9.231267692	9.416252369	9.332062117	9.183934354	9.072392168	8.845796797	8.822309557	8.547287286	8.686178967
sub_248	0.032583315644236895	0.32961862308073303	25.600616	0.4074464655025399	0.37371688897130717	7.545633817422581	0.76858544	0.0	8.561247984	7.992890274	7.783251011	7.321599608	7.181297719	7.305633197	7.340696736	7.370371467	7.54861667
sub_249	0.04569093610698365	0.32961862308073303	25.380602	13.33017921944446	0.12520651219395443	10.324044319727863	0.706074	0.0	9.9408725685	10.1939608195	10.239714415	10.3252988395	10.438942803	10.419804643	10.4152807985	10.375362574	10.337806958
sub_250	0.1446083634047973	0.3604546490876357	26.726856	1.7014845130319214	0.04521640482556957	10.275762229689818	0.3639912	0.0	10.3514284416667	10.3252661626667	10.2913522983333	10.2902077033333	10.2637254096667	10.2321294433333	10.2480441953333	10.2346559076667	10.2644779393333
sub_251	0.7464444916153683	0.7999132793620746	26.455566	15.578976413647135	0.2651973374708321	5.954864955640639	0.008067393	0.0	5.564530973	5.574257204	5.856581321	6.088722074	6.019393965	6.024770202	6.164097439	6.300618345	6.234114447
sub_252	0.12458430623363759	0.33975543150877474	26.757795	16.182814495776665	0.32785033206168945	12.205738007252318	0.42269155	0.0	11.8100758	11.76375045	12.00424262	12.12321464	12.24464923	12.41532141	12.47763689	12.48883481	12.46111881
sub_253	0.8361105214745631	0.8618810512460393	27.125986	3.022064341755613	0.0396223421194189	13.171891730884207	0.0048629735	0.0	13.24211742	13.23608691	13.17611313	13.1940486	13.16896957	13.16896957	13.13263266	13.14398725	13.12381917
sub_254	0.25	0.4197609126343217	25.127806	1.9996072438868038	0.08948471796782421	9.020592220409947	0.15736316	0.0	9.650487219	9.046705098	9.115020447	9.003549021	8.99629258	8.937859498	8.956827246	8.858731727	8.89490512
