ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT4_REP1	ZT4_REP2	ZT4_REP3	ZT8_REP1	ZT8_REP2	ZT8_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT16_REP1	ZT16_REP2	ZT16_REP3	ZT20_REP1	ZT20_REP2	ZT20_REP3
sub_302	9.2125	15.5794	6.99414	15.4081	16.2222	18.6166	13.4124	18.2561	33.9966	17.5762	27.3536	19.5476	21.2028	16.499	20.0274	13.8105	12.8443	10.156
sub_303	583.792	528.992	557.243	533.664	524.235	527.453	561.81	568.456	609.362	635.236	654.772	629.012	583.224	629.532	551.175	556.473	576.366	593.35
sub_304	107.172	125.531	135.068	121.249	113.641	104.365	101.467	105.087	102.459	95.6047	106.328	90.0953	108.18	99.0355	100.233	107.521	113.858	126.518
sub_305	753.545	728.603	716.718	727.057	579.963	650.52	663.686	598.904	696.974	823.607	793.487	755.998	699.733	890.079	754.831	737.441	803.979	855.706
sub_306	121.657	135.605	123.063	181.268	102.228	175.475	178.396	229.673	184.481	183.214	166.147	208.483	149.653	123.029	158.479	118.369	144.286	126.016
sub_307	126.464	144.003	130.952	116.886	127.776	114.518	112.986	116.289	108.564	96.6524	112.974	118.425	121.522	126.275	116.105	120.729	127.505	132.594
sub_308	165.459	141.47	165.139	179.149	174.757	181.702	195.13	176.947	168.679	186.288	170.477	161.891	139.631	152.249	131.252	157.253	162.052	153.196
sub_309	314.669	307.954	331.992	261.102	262.656	257.719	184.112	198.271	207.753	197.529	186.356	186.581	277.686	282.659	243.679	258.538	247.733	274.628
sub_310	1554.87	1434.39	1240.12	1414.68	1210.41	1444.93	1219.37	1108.98	1026.21	912.242	650.627	855.641	1130.08	910.144	1400.14	1520.82	1415.35	1023.53
sub_311	253.433	295.008	283.654	336.242	318.468	341.856	409.898	403.9	399.947	421.261	364.409	336.508	347.879	265.009	367.181	334.82	320.522	235.269
sub_312	694.73	820.267	760.2	691.637	676.947	659.17	461.259	576.756	543.341	454.12	383.658	461.912	550.018	517.348	558.888	536.527	495.602	420.063
sub_313	479.885	498.846	425.073	544.87	381.627	541.279	571.325	586.456	565.382	592.532	560.702	598.658	537.929	507.457	527.249	544.214	532.599	452.6
sub_314	357.26	369.183	384.293	411.809	302.526	407.789	448.587	451.192	458.827	509.733	425.355	473.769	501.394	433.98	491.684	350.762	406.266	387.291
sub_315	205.124	221.696	222.376	186.048	169.501	193.586	155.727	177.462	210.526	209.168	188.711	214.733	241.164	221.877	217.461	196.279	195.567	189.761
sub_316	210.553	232.966	246.778	243.55	184.704	222.284	168.325	193.553	172.647	169.443	169.534	150.718	229.467	172.383	175.796	262.264	175.829	242.884
sub_317	1742.15	1719.86	1713.07	1717.13	1424.88	1992.3	2017.82	2247.74	2036.9	2377.34	2159.68	2516.72	2585.36	1992.45	2228.12	1996.91	1894.86	1220.36
sub_318	1659.4	1640.19	1641.47	1630.24	1370.12	1900.71	1937.5	2149.02	1943.55	2266.39	2066.99	2394.98	2482.05	1890.41	2150.76	1912.98	1830.82	1165.97
sub_319	1641.94	1613.97	1632.69	1606.21	1376.64	1877.39	1900.32	2114.59	1931.14	2243.02	2032.23	2342.44	2431.68	1867.06	2108.49	1872.08	1812.23	1165.06
sub_320	358.185	360.878	364.139	351.874	326.98	312.567	316.272	347.026	344.416	368.167	388.546	343.679	383.181	387.86	368.828	356.66	418.987	389.101
sub_321	356.128	324.089	328.925	295.212	305.992	281.092	314.081	290.358	301.101	260.687	290.578	251.668	328.954	328.604	285.512	339.96	352.843	444.625
sub_322	111.501	101.473	125.317	89.157	37.5353	74.7762	58.8367	56.6826	105.723	97.3019	78.2278	111.551	130.555	137.873	90.7073	123.536	162.568	143.184
sub_323	327.412	369.711	343.158	398.557	337.715	435.112	424.215	435.656	459.031	420.322	411.071	373.981	397.691	346.96	343.596	378.146	355.947	323.282
sub_324	86.0886	63.3628	43.1163	40.7593	35.8942	63.2521	56.3936	71.0325	55.2234	50.7822	80.0256	88.0644	116.078	107.271	91.7313	59.3633	83.5691	114.954
sub_325	661.047	858.068	775.695	582.487	600.235	587.151	361.455	413.208	410.185	270.428	252.38	318.243	688.798	635.309	601.167	601.892	529.147	483.579
sub_326	241.364	274.208	240.028	240.375	232.505	226.18	191.111	208.462	221.976	159.518	175.972	165.064	232.867	197.449	180.594	188.856	212.949	168.128
sub_327	388.934	422.677	485.219	491.831	437.242	518.297	462.195	561.304	559.279	436.914	362.248	431.42	450.96	351.192	405.098	401.144	307.253	271.118
sub_328	876.489	884.235	930.503	916.127	788.931	971.054	1006.31	1065.42	1012.97	1164.33	1058.67	1084.53	1103.32	974.796	990.902	883.01	1015.88	686.282
sub_329	543.562	577.065	546.044	527.96	483.657	432.176	438.96	437.958	462.927	528.142	487.665	431.738	456.609	565.902	495.332	557.506	595.221	557.206
sub_330	100.841	139.219	109.564	141.531	148.457	227.409	214.873	197.471	347.335	220.972	185.284	160.415	193.992	131.752	194.587	167.106	124.476	105.765
sub_331	252.853	295.644	240.017	239.256	214.637	253.218	380.898	260.3	334.022	377.495	314.475	398.042	412.003	346.642	316.223	300.772	303.546	344.106
sub_332	826.464	800.482	747.751	882.628	655.279	875.436	1009.84	947.407	915.264	1097.56	1064.09	1127.67	1046.51	947.233	954.649	971.787	976.056	1075.39
sub_333	649.279	769.715	789.055	727.879	762.63	804.288	569.737	703.222	809.542	512.518	536.582	575.886	595.558	467.534	477.775	542.782	503.301	283.262
sub_334	731.141	761.035	811.084	647.842	531.257	517.74	789.535	991.622	836.979	899.173	1034.48	816.785	836.193	670.247	751.844	613.892	717.863	543.937
sub_335	347.714	368.007	380.377	337.803	234.986	247.385	367.753	489.057	382.744	432.567	513.605	405.555	398.881	346.963	365.133	303.793	377.008	299.187
sub_336	365.482	389.078	404.673	355.95	246.486	260.191	387.377	516.452	403.197	455.747	543.078	426.271	419.508	364.648	384.161	320.688	397.138	314.381
sub_337	224.037	272.388	187.647	229.305	216.295	232.547	141.535	205.58	160.632	131.788	161.109	130.867	145.716	102.971	121.594	190.929	139.723	294.47
sub_338	82.8597	90.8603	48.9566	45.7338	76.6527	104.853	87.9395	108.276	115.668	146.492	105.999	118.978	202.003	125.056	138.388	118.264	97.8094	75.466
sub_339	66.7664	64.3967	50.8736	52.2437	54.5689	65.7947	54.9352	71.1528	90.8429	68.5914	91.1715	99.4574	95.9084	90.7618	81.2962	71.5477	91.2042	86.7768
sub_340	515.782	501.146	474.643	517.858	436.567	478.304	487.357	514.406	573.443	691.097	722.532	638.825	629.604	686.774	595.648	536.931	617.829	610
sub_341	1404.11	1348.46	1559.59	1339.1	921.005	1273.72	1194.15	1673.74	1334.76	2135.25	1894.56	2004.03	1676.84	2199.68	1410.56	1765.43	2108.84	2617.81
sub_342	1312.96	1257.95	1442.51	1253.28	844.448	1198.98	1122.7	1559.51	1256.59	1995.56	1758.86	1864.08	1580.88	2043.59	1315.69	1655.95	1971.43	2432.07
sub_343	501.259	578.519	712.323	384.027	591.288	342.634	188.606	352.583	286.197	253.217	276.95	280.843	981.753	855.279	703.62	879.446	873.185	877.671
sub_344	1815.87	1619.96	1635.15	1866.24	2136.55	2012.49	1557.8	1940.11	1814.74	1719.54	1769.43	1778.1	1727.24	1474.74	1490.9	1466.95	1396.2	1322.4
sub_345	1286.62	1517.84	1559.16	1203.67	1345.73	1203.85	1042.84	1115.33	1171.34	923.992	988.117	951.477	1356.34	1191.8	1121.13	1197.01	1186.15	1103.74
sub_346	35.2915	31.6192	33.3274	31.5136	28.991	28.5812	27.8574	33.6479	35.014	48.3156	41.7081	47.2488	38.94	49.1846	37.4968	44.3687	41.9435	44.7504
sub_347	2350.78	4244.19	3533.85	2398.04	2236.45	2521.81	2175.38	2347.62	2260.47	2990.13	2284.03	2274.65	4169.75	4327.92	3934.96	2572.61	2350.4	3659.04
sub_348	81.6234	65.7874	52.2808	59.1906	66.3353	58.4385	60.3881	67.5621	59.5239	75.4942	86.131	82.3484	74.4908	100.229	105.263	69.21	80.9024	93.6325
sub_349	125.105	138.352	142.44	123.804	142.815	117.97	143.241	150.115	134.337	155.175	149.815	173.197	144.643	179.251	169.659	149.4	164.524	156.007
sub_350	726.869	855.607	896.007	892.589	871.408	874.292	785.213	979.497	886.479	700.075	790.351	759.654	774.932	665.161	698.631	719.787	718.745	601.338
sub_351	105.601	86.5998	98.8591	95.7498	101.291	129.237	122.838	114.351	114.246	113.288	111.827	107.968	74.6436	87.1819	101.06	105.027	93.2235	107.25
sub_352	4597.44	4666.73	4304.05	4889.7	4489.35	5253.93	5236.31	6183.42	5533.36	5901.81	5879.26	5642.3	5212.01	5406	5053.81	4842.14	5220.76	5687.52
sub_353	246.186	268.036	250.969	256.404	221.687	260.482	207.695	230.245	227.733	203.939	203.253	187.834	240.611	223.454	222.081	223.027	225.163	241.625
sub_354	1685.34	1603.39	1755.35	1638.14	2196.4	1842.5	1976.87	2263.75	2389.84	2064.5	2000.26	1669.26	1758.15	1692.16	1729.58	1510.65	1742.9	1399.92
sub_355	3017.75	3142.33	2741.01	2635.59	2625.55	2799.87	2432.37	2989.12	2535.02	2391.3	2736.22	2875.97	3271.57	3224.22	3148.19	2888.51	2987.87	2928.57
sub_356	441.599	406.371	392.036	397.599	408.178	467.773	485.901	513.81	697.869	952.24	909.095	929.732	516.796	695.501	421.702	502.988	657.197	764.489
sub_357	691.198	760.865	917.209	616.46	853.245	760.882	863.87	769.581	1093.31	1140.84	1161.53	973.548	1021.73	950.045	793.33	687.22	703.417	667.641
sub_358	2135.73	2409.25	2398.53	2203.56	2345.81	2536.44	2367.43	2625.86	2512.79	2344.87	2171.07	2262.69	2311.53	2024.57	2171.01	2168	1866.04	2026.34
sub_359	3857.7	4300.22	3741.15	3863.57	3774.74	4151.49	3422.84	3751.97	3804.18	3167.45	3398.89	3404.18	3755.05	3247.26	3212.88	3554.71	3513.85	3005.76
sub_360	165.461	143.592	109.485	215.104	149.916	220.659	205.069	231.225	236.986	207.014	177.473	195.647	183.077	143.019	136.31	165.711	193.352	157.412
sub_361	565.823	551.132	568.728	544.187	564.06	554.607	575.756	572.769	586.488	560.9	566.317	529.144	546.871	524.717	561.987	480.64	520.667	404.212
sub_362	603.648	602.656	564.694	577.143	533.14	550.908	572.025	547.962	558.887	644.664	721.864	628.861	643.446	719.316	610.319	588.185	680.021	697.297
sub_363	110.758	137.627	122.227	71.6883	74.8679	82.6505	82.5726	76.5131	90.6388	90.9752	95.425	73.6949	111.811	106.042	124.842	84.6487	83.3886	106.462
sub_364	461.262	563.58	605.34	431.181	378.624	419.423	337.643	391.454	418.034	312.79	377.703	321.158	439.765	391.912	367.169	406.25	406.268	398.312
sub_365	217.887	246.176	228.562	267.716	240.937	278.431	269.024	283.346	294.496	268.704	276.604	262.647	244.321	234.401	235.671	242.632	246.273	257.012
sub_366	6072.15	6649.37	5985.87	6480.21	4957.33	6780.04	7010.61	7488.48	6932.67	7723.74	7402.18	7627.78	8145.35	7404.15	6848.94	7184.72	7324.1	6456.99
sub_367	700.721	710.746	603.701	797.009	604.355	756.861	524.668	560.61	564.434	563.311	521.7	464.493	613.562	655.104	584.596	749.307	839.357	655.022
sub_368	1684.74	1559.07	1737.38	1621.84	1759.13	1852.17	1904.93	1784.72	1890.78	2183.46	2842.99	2178.97	1679.03	2264.1	2250.49	1661.92	1908.26	1866.36
sub_369	801.992	775.737	776.232	713.846	891.188	798.197	709.094	800.447	757.87	736.725	722.229	667.56	681.22	616.432	591.462	650.676	676.341	647.64
sub_370	1684.81	1776.34	1648.3	1653.17	1571.69	1584.29	1460.41	1565.61	1352.18	1417.93	1280.49	1300.59	1396.91	1289.01	1447.65	1483.41	1350.46	1329.28
sub_371	91.674	107.877	101.352	98.1385	99.2966	152.534	456.627	459.908	545.159	446.783	354.396	468.001	526.415	271.279	439.41	213.77	187.842	119.219
sub_372	1046.81	1205.56	1076	919.89	967.226	741.161	524.389	618.19	976.259	592.336	485.217	644.739	1208.07	995.074	760.052	989.299	955.749	960.566
sub_373	305.397	308.404	358.92	206.051	352.565	232.618	193.882	216.671	200.484	209.918	173.784	219.197	415.688	425.637	548.067	356.241	385.314	321.853
sub_374	570.671	609.034	700.798	588.379	595.219	591.576	651.164	730.995	698.906	757.051	675.393	686.931	707.179	607.929	644.628	536.525	565.723	435.121
sub_375	738.68	752.532	688.698	758.63	647.19	703.471	644.102	577.215	635.247	690.304	710.492	657.445	662.042	791.96	734.958	769.596	841.652	879.122
sub_376	753.849	742.301	796.021	876.259	696.033	949.227	834.437	878.579	794.054	698.969	723.196	731.898	730.322	627.708	677.666	745.593	729.107	757.767
sub_377	661.973	669.835	710.728	809.079	600.656	831.107	755.747	773.968	709.368	641.775	665.795	655.161	655.594	572.789	600.284	696.25	656.971	688.306
sub_378	151.971	158.133	155.377	154.048	148.322	144.715	121.426	123.789	128.481	126.582	124.761	123.204	158.439	135.119	139.851	148.259	132.568	188.958
sub_379	446.972	473.05	517.326	559.952	594.493	577.784	513.038	633.943	676.413	679.267	602.971	612.513	567.611	591.463	478.474	419.154	489.888	477.906
sub_380	695.193	977.794	870.143	817.347	691.631	837.755	392.528	343.795	530.223	349.689	267.666	438.121	645.093	567.12	523.185	633.361	394.879	537.739
sub_381	1666.59	1840.61	1570.08	1550.78	1155.26	1707.84	1686.88	1778.07	1474.58	2079.37	2088.13	1950.6	2033.22	2118.38	1991.16	2077.76	2185.78	2297.46
sub_382	601.898	625.331	652.972	622.633	621.666	636.032	615.232	611.753	647.391	580.287	550.554	548.59	551.021	519.924	548.33	542.301	521.01	458.258
sub_383	611.655	646.784	657.039	606.617	580.682	688.377	532.427	639.057	610.77	513.106	512.491	472.792	588.813	488.591	497.434	506.936	519.454	540.118
sub_384	248.205	345.589	268.832	351.325	511.312	528.443	639.761	710.15	930.592	1224.25	1231.5	964.615	442.886	452.956	371.351	519.237	461.201	523.635
sub_385	524.679	519.325	543.597	579.466	619.318	508.392	253.643	278.161	344.065	256.716	178.007	409.412	454.079	491.196	513.57	523.74	491.244	403.744
sub_386	44.5047	41.6849	37.3043	34.9982	42.9104	38.0576	40.7533	34.0542	32.9942	36.8364	40.7354	41.7244	39.9126	43.2848	45.9015	47.9952	45.2765	47.9421
sub_387	64.997	63.344	54.8393	53.4169	64.1508	53.7105	49.8053	48.7547	41.7429	42.2476	60.7001	54.1085	53.3129	65.1874	64.1167	64.2856	70.6891	65.9416
sub_388	693.1	723.692	795.512	693.71	805.981	720.475	634.586	667.45	669.378	644.047	632.685	582.045	681.832	600.948	564.947	653.46	582.707	552.824
sub_389	262.803	279.041	263.452	304.318	310.224	334.21	273.697	320.649	327.705	258.935	260.181	258.513	287.689	251.958	239.352	260.544	264.91	243.664
sub_390	257.997	271.487	243.505	271.227	281.606	289.937	273.865	255.226	301.298	259.935	253.911	253.292	260.671	213.369	204.992	227.963	220.257	188.11
sub_391	199.13	202.596	193.354	202.741	176.075	215.731	176.557	198.409	203.557	191.458	173.446	159.586	184.957	151.806	145.821	159.036	163.938	167.409
sub_392	596.625	556.896	540.998	636.139	570.48	502.296	476.992	514.778	512.723	562.011	586.388	519.963	722.458	692.761	594.575	672.508	802.765	673.113
sub_393	1889.83	1951.25	1812.28	2002.32	2022.85	2154.18	2057.6	2129.89	2015.58	2364.96	2231.03	2053.93	1981.79	2023.17	1951.5	1963.72	2043.6	2014.3
sub_394	198.678	209.31	168.391	342.555	186.026	342.46	322.736	265.852	275.473	252.183	225.358	212.204	169.8	171.58	151.511	170.67	160.433	188.418
sub_395	634.034	652.034	617.466	544.271	427.437	590.144	570.766	553.875	659.345	636.713	636.795	627.099	667.519	680.823	656.265	610.963	664.724	611.505
sub_396	2615.64	2507.39	2382	2922.6	2338.11	2882.03	2693.23	3007.54	2658.3	2578.62	2634.78	2717.83	2393.27	2234.3	2398.11	2461.31	2338.75	2328.84
sub_397	2955.67	2862.43	2666.52	3245.66	2671.51	3277.45	2988.99	3416.12	3065.43	2856.27	2906.08	3059.42	2677.91	2552.32	2698.22	2719.13	2535.5	2541.61
sub_398	1508.79	1542.09	1488.53	1547.02	1452.16	1527.81	1296.89	1295.48	1313.33	1404.21	1297.74	1231.3	1362.16	1447.97	1480.06	1514.07	1530.67	1416.98
sub_399	4935.13	6565.01	6141.89	4561.69	5089.09	5199.23	4526.99	5216.75	4989.44	5297.42	6026.49	5840.95	7602.32	7431.15	7572.03	5034.62	5161.56	5183.33
sub_400	5129.04	6607.85	6500.41	4802.97	5141.83	5373.28	4615.38	5361.75	5187.3	5535.92	6090.8	5911.68	7546.62	7401.08	7724.38	5196.72	5252.55	5290.56
sub_401	230.79	233.574	195.364	271.19	285.061	291.349	272.244	294.758	281.93	290.334	315.414	288.362	256.863	269.424	229.789	235.187	276.878	268.622
sub_402	92.0124	79.2436	64.8272	84.4767	92.4377	90.059	99.6345	97.6996	102.73	114.224	95.1324	92.3181	68.9475	94.9918	79.7362	77.8208	77.7845	87.3149
sub_403	92.8928	119.976	94.3189	80.3581	86.1973	76.7465	78.9735	71.3966	66.0264	61.8168	76.9435	65.3358	88.5041	91.785	86.2455	79.4864	76.9362	91.9846
sub_404	115.56	110.625	97.4785	103.747	110.393	111.774	116.207	122.236	108.106	121.058	116.924	130.546	152.448	125.01	140.725	132.555	129.512	135.073
sub_405	95.1896	94.3958	100.57	79.8597	66.1685	92.1834	69.3212	77.3527	87.3289	81.8524	68.9404	63.7771	91.8234	79.7386	86.3158	98.9843	87.3966	84.7205
sub_406	517.01	588.328	547.65	304.585	312.886	366.379	265.337	360.062	283.831	224.179	239.542	178.169	392.033	367.95	306.854	262.977	386.222	424.005
sub_407	812.827	868.855	697.586	558.692	693.32	616.056	601.07	680.178	779.528	696.502	705.775	658.093	880.476	888.533	746.929	707.183	750.26	833.353
sub_408	208.218	193.178	163.845	211.203	164.553	192.212	157.336	156.049	160.93	143.194	117.867	116.14	139.952	167.144	168.81	145.405	171.047	182.238
sub_409	1798.56	1823.59	1799.46	1695.61	2222.35	2012.09	1704.75	1842.34	2087.02	1580.66	1591.66	1451.75	1602.8	1537.83	1433.75	1542.5	1570.37	1291.57
sub_410	92.0142	110.482	124.464	152.796	111.095	137.519	120.94	113.747	119.938	123.384	90.3278	108.349	90.1218	87.9921	100.548	105.151	86.5273	84.4053
sub_411	1067.64	938.862	949.378	960.71	816.791	935.835	847.869	913.425	802.445	682.296	587.448	733.386	874.798	749.007	842.296	1006.74	1002.82	853.656
sub_412	155.427	160.883	190.965	201.479	149.255	215.039	201.065	232.581	249.532	203.458	224.682	216.209	211.446	189.643	159.531	147.564	164.356	152.911
sub_413	950.323	965.167	963.562	1035.56	926.757	916.699	694.899	660.123	718.666	795.057	562.462	716.986	942.999	1044.71	948.764	881.477	936.721	1050.16
sub_414	109.664	125.448	105.43	117.265	86.3251	119.032	87.3217	105.861	87.3787	86.1496	81.1732	79.3922	142.956	100.996	85.2345	121.416	123.416	137.961
sub_415	1438.29	1657.51	1884.84	1353.5	1575.66	1065.73	1051.38	1076.26	1214.23	1288.9	1338.9	1415.6	1528.27	1701.52	1609.12	1335.04	1381.24	1385.85
sub_416	46.5326	56.4922	53.7842	73.0409	63.1269	73.2122	93.551	67.4843	89.6576	74.8325	76.6643	87.4661	75.6013	50.1768	54.6333	59.2587	60.9924	43.0273
sub_417	198.825	314.332	258.844	282.481	290.433	212.358	193.272	158.23	174.433	150.58	140.472	117.216	123.534	171.229	204.02	153.936	179.618	154.897
sub_418	711.689	716.824	727.818	680.023	625.321	721.734	709.59	701.804	744.287	836.54	842.075	783.191	817.236	767.748	732.464	729.897	767.116	743.307
sub_419	3227.49	3518.33	3064.1	2753.09	2575.63	2959.65	2906.22	3094.6	2609.96	3507.01	3563.22	3221.19	3871.6	3519.73	3277.88	3387.97	3542.04	3320.38
sub_420	211.389	203.133	195.447	233.822	197.384	242.73	200.179	249.65	221.227	165.529	136.694	168.717	179.784	144.395	162.695	167.676	159.507	105.503
sub_421	342.329	308.985	474.816	222.568	158.455	219.021	103.653	195.8	151.004	122.633	153.589	102.916	222.17	190.632	207.144	179.888	274.468	142.248
sub_422	780.02	875.54	849.079	722.196	612.687	643.074	557.63	587.72	594.066	615.334	722.516	581.259	709.051	815.113	779.744	612.522	706.197	841.881
sub_423	179.409	196.748	186.866	170.681	166.222	177.724	168.063	163.997	186.343	220.641	204.442	191.078	208.212	210.799	203.008	184.572	166.96	210.882
sub_424	195.257	202.769	237.433	180.789	156.719	198.428	227.177	223.283	196.895	204.802	224.079	247.691	238.527	231.414	270.518	226.997	210.821	203.382
sub_425	1792.06	1557.79	1717.81	1377.77	1466.17	1346.16	2030.77	2147.34	1691.77	2062.1	2194.28	2252.32	2213.29	2260.58	1819.66	2030.36	2403.19	2339.54
sub_426	72.1943	60.5465	81.8029	70.7871	80.3331	75.7041	72.4855	54.8811	52.8403	45.146	51.4366	53.9151	52.6824	60.7249	55.1889	53.9311	57.8781	66.9456
sub_427	195.362	196.049	192.567	209.035	244.278	221.095	184.644	192.175	194.546	203.376	189.83	172.585	159	174.565	173.189	167.76	162.343	183.449
sub_428	341.923	373.135	335.285	440.456	434.974	486.878	402.42	496.424	502.336	319.925	261.187	311.841	337.244	253.804	297.256	349.771	362.309	261.272
sub_429	304.356	292.818	332.627	273.784	280.043	259.695	239.241	261.617	306.26	263.894	268.586	261.569	322.521	348.824	297.394	284.774	280.941	274.249
sub_430	552.348	600.388	614.528	608.943	650.976	621.38	606.686	645.263	722.638	647.01	620.372	648.008	595.75	594.756	614.427	587.546	569.549	518.638
sub_431	222.294	251.406	367.428	201.284	222.005	244.779	138.879	226.475	282.539	284.456	260.272	366.647	380.868	449.362	431.769	253.268	269.688	318.262
sub_432	67.0305	80.7488	81.7652	82.3778	68.3084	86.4297	78.0786	77.8671	91.3353	76.8671	71.4449	71.7013	59.7091	63.4689	65.3183	61.4593	63.8804	66.2683
sub_433	194.339	164.207	192.296	227.61	184.617	225.537	197.26	199.863	220.094	206.476	149.68	183.37	175.704	163.285	163.393	171.702	166.356	142.132
sub_434	510.478	573.063	506.441	403.387	485.7	391.509	412.078	440.177	445.466	375.883	303.256	348.336	369.73	329.55	398.663	408.481	455.161	310.165
sub_435	46.0465	57.505	58.6619	43.1807	47.5965	45.9078	45.9022	39.6004	46.5092	50.4526	50.069	48.1698	58.0132	71.8824	65.0841	51.2857	48.1021	71.9768
sub_436	1568.59	1496.12	1407.44	1476.61	1391.1	1390.37	1441.92	1390.07	1265.54	1476.15	1572.99	1453.07	1567.49	1783.54	1522.49	1531.03	1713.52	2143.32
sub_437	221.997	253.767	219.936	250.654	234.82	243.839	216.841	192.391	238.135	207.163	202.827	176.134	187.026	162.926	212.901	228.149	214.041	165.132
sub_438	254.075	272.303	257.419	258.204	265.326	290.017	243.566	266.996	309.8	251.218	250.859	230.948	244.789	235.837	215.018	221.408	231.207	211.774
sub_439	273.95	269.747	300.261	242.281	248.452	243.571	230.636	238.319	254.967	263.103	263.191	253.701	298.099	310.816	285.232	262.628	296.99	176.326
sub_440	13.5793	13.8108	11.8634	6.07146	10.9905	11.4705	11.9621	10.1702	9.36061	16.7075	16.1625	16.3836	8.69534	18.5986	17.9339	16.8181	14.8944	19.0149
sub_441	350.243	247.388	337.737	310.005	216.223	310.856	267.058	319.897	319.775	357.831	371.217	370.727	388.327	457.659	388.383	320.107	423.266	257.251
sub_442	55.2838	61.7834	66.4593	56.6645	65.1037	60.1706	55.1351	49.8389	51.4119	50.0169	43.1849	52.2748	55.2636	48.9274	50.4099	68.6972	51.7599	58.4409
sub_443	221.446	208.936	202.351	242.36	191.007	231.71	179.307	194.19	183.533	166.861	158.024	148.123	197.748	153.93	176.352	205.055	187.873	170.965
sub_444	253.55	252.274	217.032	233.047	198.55	241.427	232.821	250.763	256.691	263.53	250.242	246.463	257.033	269.833	300.593	292.705	329.463	301.637
sub_445	771.867	845.331	905.464	687.566	837.869	631.52	655.176	663.163	706.074	699.77	758.737	728.491	771.379	914.62	953.273	710.313	755.109	695.707
sub_446	290.199	283.772	310.536	312.565	238.199	289.513	198.504	217.678	252.106	231.686	242.243	226.783	244.903	262.055	269.037	326.69	310.979	254.151
sub_447	212.48	229.387	184.353	247.238	145.611	249.974	265.629	231.622	241.275	293.349	278.407	281.856	249.481	240.942	217.904	217.198	222.668	220.341
sub_448	288.938	352.41	325.406	243.556	274.829	202.09	143.758	147.863	148.396	136.942	140.602	187.066	300.659	275.125	259.304	235.705	228.6	254.845
sub_449	142.606	158.084	159.402	145.843	115.415	172.84	150.708	189.78	209.039	213.578	215.879	193.987	197.132	187.523	184.875	176.839	159.312	147.884
sub_450	493.227	492.587	501.345	522.186	449.829	495.459	524.701	561.346	583.425	644.078	622.982	591.911	541.498	565.786	508.672	509.554	553.323	469.82
sub_451	636.297	627.767	645.438	755.119	622.212	723.501	844.344	894.983	853.972	900.454	795.718	788.168	689.901	639.646	609.487	667.555	774.909	579.578
sub_452	322.757	325.909	298.249	386.338	212.305	358.838	448.377	466.359	437.461	423.145	384.841	421.057	425.438	334.628	350.693	335.725	377.449	283.353
sub_453	6459.99	6490.52	5798.76	5997.52	5786.26	5783.02	6264.8	6121.54	6083.27	7458.72	7494.4	7062.21	6813.04	7480.5	7064.99	7177.13	7593.8	7602.33
sub_454	262.151	254.364	223.826	248.236	352.63	308.387	219.411	256.418	220.766	195.441	227.404	217.73	223.736	238.158	210.161	280.556	251.947	247.592
sub_455	348.656	412.078	329.549	392.359	453.085	484.358	394.412	448.402	426.526	358.845	386.018	366.804	343.509	344.875	321.3	325.362	360.998	337.479
sub_456	352.681	375.293	368.83	277.69	241.783	267.332	239.277	252.165	291.513	352.424	311.698	307.642	333.079	344.225	381.963	302.038	324.552	247.466
sub_457	316.392	340.173	321.395	278.081	296.024	277.526	211.216	244.131	281.703	239.305	216.63	238.457	283.865	263.497	252.032	279.765	277.22	277.965
sub_458	68.3453	62.9734	68.3521	70.7267	66.6335	59.0358	41.498	52.1239	52.6525	50.4138	60.3191	49.4069	52.7016	61.1614	62.3589	66.7806	56.6748	69.2141
sub_459	1725.92	2041.74	1907.09	2002.12	2142.05	2175.95	1770.14	2081.48	2048.2	1861.39	1911.74	1881.62	1691.39	1749.1	1837.39	1717.8	1761.03	1558.52
sub_460	1819.42	2091.31	1920.97	2029.77	2410.01	2143.44	1912.49	2054.76	2138.86	1973.92	2002.76	1887.75	1777.16	1843.29	1784.96	1687.7	1916.61	1665
sub_461	131.527	151.111	131.531	161.124	151.261	145.532	150.891	139.874	142.111	146.064	143.797	146.952	121.315	131.223	108.491	130.987	126.75	134.646
sub_462	932.206	1015.81	1136.62	1025.06	1249.26	989.075	769.612	877.655	878.861	769.448	720.967	768.072	885.536	951.851	909.229	877.449	928.182	911.86
sub_463	196.193	198.887	176.235	210.685	182.395	211.697	217.006	221.253	189.577	192.512	135.356	153.059	154.499	134.348	151.97	154.414	144.66	131.669
sub_464	951.716	1112.94	1244.99	782.338	859.928	705.733	560.396	494.612	567.152	591.928	721.46	746.571	1003	1156.19	1328.53	627.584	719.328	764.484
sub_465	127.222	137.82	127.692	162.203	110.654	186.346	164.639	199.318	175.178	139.172	104.456	113.671	131.895	90.1582	110.827	101.413	94.8993	83.5685
sub_466	418.591	562.978	474.869	522.74	606.015	576.402	571.374	576.588	626.62	590.169	510.662	484.679	487.142	408.064	402.811	484.166	475.339	520.491
sub_467	47.8713	45.0591	12.5229	43.7766	60.1321	49.0899	43.5407	43.2921	42.8922	38.6006	39.6842	42.7765	43.1108	39.2748	32.1808	54.962	44.8286	45.3055
sub_468	310.377	374.63	291.525	317.57	344.611	363.258	435.347	383.795	560.99	559.108	536.29	501.841	451.481	412.623	366.149	393.125	364.646	294.015
