ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_2_REP_1	TP_4_REP_1	TP_6_REP_1	TP_8_REP_1	TP_10_REP_1	TP_12_REP_1	TP_14_REP_1	TP_16_REP_1	TP_18_REP_1	TP_20_REP_1	TP_22_REP_1
sub_1286	0.0026179862732611616	0.05251380998638544	25.214806	6.420897521316833	37.82162633013688	64.34315708127819	0.9691495	0.0	sub_1286	83.69098862	98.19441676	96.43106563	118.5782236	70.2527689	94.47686286	41.0058479	35.70630774	27.75640032	29.95097915	30.90008514
sub_1287	0.06086818085332201	0.10012635666996164	24.830986	8.299145751536077	8.949749104750197	33.05473156593334	0.57704496	0.0	sub_1287	39.33708487	37.21092917	40.40154114	61.51190634	37.63095353	58.41435324	34.16243178	29.75326114	27.50474889	25.73327646	19.66467702
sub_1288	0.0251538951390363	0.066401659416429	24.32433	21.292354916915084	5.70456575689086	29.530795167277372	0.8354084	0.0	sub_1288	31.23475028	30.32557232	18.47034564	23.08724495	26.14293821	25.50004433	24.01982113	26.59706462	33.29380988	33.39821019	35.32675471
sub_1289	0.020890822896766432	0.06375324825120261	25.056162	6.380499229105931	2.8308777324533163	4.715619533159597	0.8628858	0.0	sub_1289	5.782269727	7.324312658	7.533620707	12.82206621	4.584197956	7.203221505	2.424602039	2.727660445	2.288389107	1.990103109	1.734700089
sub_1290	0.0018573551263001485	0.05251380998638544	24.65855	5.49434222924868	1.3928160438533348	4.735352970818996	0.9737083	0.0	sub_1290	6.160148368	6.041429593	5.71849105	5.853803958	5.644423467	4.535797168	3.381280704	3.503233118	3.708693615	2.993165455	4.005024509
sub_1291	0.10671831882827425	0.14841222670345997	24.234674	8.485550113776691	6.693863166578542	24.58029413128248	0.350698	0.0	sub_1291	25.45534455	25.81480754	29.93171457	43.38151788	27.53797515	34.99166465	26.50331602	21.0720288	19.35365474	26.45837421	16.98697375
sub_1292	0.2666454397509375	0.3171227048160883	23.039932	7.333838212490598	5.500362554158581	11.602040705790913	0.05929254	0.0	sub_1292	11.23689563	13.93480686	54.85199994	17.01189318	12.05942178	31.37817378	7.936914178	8.696970479	6.25010498	7.104791362	5.687182293
sub_1293	0.0021226915729144554	0.05251380998638544	23.112179	12.874461257140151	22.615898590937263	49.40270056161259	0.9714537	0.0	sub_1293	27.17398272	36.33049387	51.654301	52.72230914	64.0304447	71.38251861	74.87364079	87.41038354	36.93211496	35.6263749	41.45897667
sub_1294	0.023827212905964762	0.06508546955186234	25.093924	19.17034549215788	6.0629010119321665	19.050984437744454	0.8429332	0.0	sub_1294	16.61668325	16.36808449	11.22439296	10.54411893	18.51841683	16.12474613	21.66937788	21.72572312	21.71083064	25.91810939	24.9496177
sub_1295	0.00955211207811505	0.05251380998638544	23.82151	20.09394892824874	4.227168467535373	5.33987208996528	0.92969674	0.0	sub_1295	5.575932616	6.146382747	1.246112873	1.09984007	4.401077838	1.762518586	5.781146601	5.989654809	9.640818476	10.18182469	9.043990654
sub_1296	0.040508030849784195	0.07965504916880642	23.71944	7.172625773569525	15.028368258097075	16.97649989245831	0.7266538	0.0	sub_1296	15.98083329	23.44033231	55.99043767	40.44962756	15.00108231	40.35941428	8.776779468	6.541296366	3.660996131	5.145326718	2.795105036
sub_1297	0.0005660510861105215	0.05251380998638544	24.699364	6.682743903233927	0.5195164879700331	0.7787927702887362	0.98710376	0.0	sub_1297	0.888927311	1.322824111	1.254296212	1.401308466	1.132074819	1.068190858	0.593732103	0.290045955	0.490176856	0.256993872	0.400411976
sub_1298	0.002087313380032548	0.05251380998638544	24.36108	19.77365027311702	9.82456251763526	50.046504801485256	0.97175974	0.0	sub_1298	47.87800581	45.00171301	42.05464618	39.89959657	43.52196662	38.84355358	51.85667382	55.27751761	57.94870256	64.54349648	58.29537832
sub_1299	0.28612113493242763	0.3370409979288766	23.15723	7.371175365697482	16.97251341869186	43.8812103412335	0.0473372	0.0	sub_1299	40.84357698	41.5685515	117.8434553	61.93245387	35.0956011	82.72411915	30.10094968	33.3858604	27.46916841	27.79148567	25.90158616
sub_1300	0.05894006934125805	0.0981158040531122	25.278917	5.230244040209622	2.5877388661302843	17.183392352413623	0.5908415	0.0	sub_1300	18.9809153	19.65109034	24.73274714	18.08427281	18.51050209	16.40739673	14.19659247	15.78296947	15.60380704	14.65368152	14.1625781
sub_1301	0.009392910210146465	0.05251380998638544	23.411861	19.37579005400558	72.09923838414316	107.80800956852715	0.9314129	0.0	sub_1301	102.0298945	98.28264441	31.08273972	35.99158617	86.12958674	24.08964883	147.7612865	149.4320446	207.2283889	167.1520172	169.3390651
sub_1302	0.020483973678624496	0.06334865341569337	22.97738	19.74760412080528	85.07777197096355	182.0155484777937	0.8652028	0.0	sub_1302	199.789496	154.2421806	53.15968561	64.49765117	156.1333166	32.14572308	230.172957	226.1949077	243.9741438	263.8111647	259.6683448
