ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT0.75_REP1	ZT0.75_REP2	ZT0.75_REP3	ZT1.75_REP1	ZT1.75_REP2	ZT1.75_REP3	ZT3.75_REP1	ZT3.75_REP2	ZT3.75_REP3	ZT5.75_REP1	ZT5.75_REP2	ZT5.75_REP3	ZT7.75_REP1	ZT7.75_REP2	ZT7.75_REP3	ZT9.75_REP1	ZT9.75_REP2	ZT9.75_REP3	ZT10.75_REP1	ZT10.75_REP2	ZT10.75_REP3	ZT11.5_REP1	ZT11.5_REP2	ZT11.5_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT12.75_REP1	ZT12.75_REP2	ZT12.75_REP3	ZT13.75_REP1	ZT13.75_REP2	ZT13.75_REP3	ZT15.75_REP1	ZT15.75_REP2	ZT15.75_REP3	ZT17.75_REP1	ZT17.75_REP2	ZT17.75_REP3	ZT19.75_REP1	ZT19.75_REP2	ZT19.75_REP3	ZT21.75_REP1	ZT21.75_REP2	ZT21.75_REP3	ZT22.75_REP1	ZT22.75_REP2	ZT22.75_REP3	ZT23.5_REP1	ZT23.5_REP2	ZT23.5_REP3
sub_299	693.638	665.831	848.956	740.703	708.612	672.894	710.101	824.855	1012.15	798.624	760.916	927.449	852.338	902.908	925.262	956.79	979.17	932.124	1013.86	870.468	933.814	920.433	1188.88	1106	760.515	864.127	1008.86	944.471	710.715	1023.24	798.634	745.133	826.828	520.91	754.685	747.521	584.062	718.19	620.702	738.341	731.835	492.997	613.391	520.836	668.569	606.309	457.242	699.227	848.842	532.019	722.06	629.417	571.836	658.447
sub_300	173.947	182.183	171.187	175.512	173.126	182.36	149.335	216.825	240.208	193.085	176.64	189.733	200.8	199.885	136.067	185.921	213.354	149.968	225.234	211.717	237.194	247.234	298.239	161.272	199.341	165.417	231.566	236.03	169.022	256.472	206.691	226.645	249.982	173.298	281.087	247.054	157.964	166.196	216.253	210.522	195.329	163.615	173.96	208.193	210.731	196.72	175.369	183.693	220.477	141.114	185.507	177.781	140.085	194.501
sub_301	149.046	179.105	172.478	176.506	166.298	125.673	141.282	203.722	213.012	199.671	209.487	181.412	203.153	156.89	170.807	225.837	216.305	196.81	220.764	204.426	245.44	218.484	286.768	258.155	146.95	170.858	226.171	214.507	163.305	212.751	226.68	207.934	220.645	167.733	205.763	171.43	208.391	183.876	223.901	213.107	189.752	128.624	147.577	177.639	196.654	166.88	168.08	246.979	179.584	154.338	171.011	155.745	161.902	176.54
sub_302	2614.89	2660.89	2377.54	2690.66	2943.58	2535.77	3066.48	3198.7	2874.55	2823.86	2749.04	2802.21	2494.91	2821.59	2833.03	3171.64	3060.36	2934.89	2359.47	2445.51	2483.99	2467.72	2789.42	2406.83	1720.93	2381.73	2163.83	2318.37	1759.13	2233.09	1864.5	2153.59	1699.21	1481	1838.23	1607.92	1483.1	1828.19	1536.78	1861.29	1660.99	1339.53	1704.52	1469.87	1498.08	1620.03	1439.15	1649.69	2429.9	1535.2	1917.91	2023.07	1748.61	2189.72
sub_303	901.851	769.937	519.756	739.101	876.352	609.604	676.653	890.236	1070.61	941.023	1097.66	935.664	1099.24	920.621	1058.05	1232.21	1007.41	773.777	1149.16	954.54	1143.82	1113.94	1275.28	1123.31	839.153	905.644	1098.42	1081.74	819.526	1239.6	1023.83	1141.57	1038.06	796.085	1003.61	968.466	998.039	710.583	803.431	1027.86	1111.78	806.822	894.693	808.496	902.327	990.446	582.609	964.577	688.04	635.246	681.876	620.687	632.491	730.453
sub_304	893.915	1119.39	863.094	1065.63	1077.15	976.126	1046.7	1107.53	1149.78	1081.85	1058.78	1162.14	942.223	937.638	1224.74	1036.35	1175.1	1093.78	982.604	894.949	954.383	822.254	972.74	847.335	509.33	769.08	701.563	697.361	501.381	688.103	515.371	673.658	514.773	384.761	524.551	548.852	489.41	453.84	394.135	603.14	561.651	369.005	602.312	484.743	569.891	648.673	459.482	790.065	1094.94	556.434	746.751	706.308	643.513	874.93
sub_305	184.361	193.688	131.014	165.586	202.553	143.553	197.152	198.666	220.489	222.632	211.623	196.07	226.103	162.324	169.45	215.585	208.01	145.827	149.978	156.589	153.29	178.541	175.604	129.603	103.979	132.352	115.761	118.194	77.4007	124.75	97.3624	129.386	108.699	66.5221	66.3742	61.5807	66.1595	73.6544	63.9002	100.955	97.6315	78.2908	93.1987	90.5691	83.1557	120.526	78.8076	105.027	167.1	107.861	103.835	116.976	117.261	152.016
sub_306	625.219	559.809	696.216	623.08	689.661	708.207	653.725	749.643	816.902	760.2	716.656	735.13	618.376	703.85	850.437	811.313	775.883	726.307	655.596	593.273	633.577	615.259	766.451	737.936	504.266	608.129	544.423	605.048	479.821	590.677	484.855	627.391	479.342	376.449	452.659	461.994	401.633	477.314	492.33	501.179	459.121	357.486	409.546	330.756	404.955	408.886	396.485	498.531	654.716	441.61	550.929	471.37	490.124	575.545
sub_307	41.5866	50.6881	24.3834	44.2942	51.9347	24.3788	49.3986	24.7	45.1955	60.1809	56.1577	49.9142	42.9239	47.8171	38.6213	49.0932	51.0573	70.3845	48.3942	48.0657	55.104	62.1467	69.6863	57.6108	39.6437	42.2243	62.5937	71.5507	38.2061	73.577	51.8976	54.4417	68.0197	46.0883	51.178	48.5863	58.8038	42.6513	45.1663	57.6783	45.7395	52.1638	49.069	34.5949	39.6924	53.7985	32.1502	39.9021	21.3318	27.3457	36.4848	26.3867	28.9715	29.0282
sub_308	135.568	148.313	140.729	133.083	106.025	165.999	123.084	171.915	140.378	134.924	148.717	118.754	107.174	84.9481	123.656	117.057	98.3645	96.9576	97.4387	72.7148	95.309	75.4864	112.228	133.926	85.5435	129.923	98.6455	110.809	94.8477	100.993	78.8955	100.881	104.053	102.542	94.7797	81.7218	94.3925	109.323	84.3529	135.227	132.872	85.8145	113.031	106.405	118.752	97.8804	89.6715	133.095	144.547	76.9287	144.226	104.666	105.37	118.461
sub_309	39.4208	50.919	43.1912	46.1575	33.2514	51.3644	46.5418	61.9981	46.342	47.426	42.898	44.7155	32.1033	35.3887	48.6304	59.1529	44.282	49.5748	47.5295	72.2957	62.0752	45.8151	48.5734	59.5693	47.9567	49.1574	81.968	63.8798	36.6478	73.6101	57.3176	78.6087	89.878	51.1869	78.5048	67.1119	83.809	50.846	61.2405	46.8748	54.3397	66.6672	47.2506	49.5999	54.9128	51.0101	25.0775	46.7565	38.2662	50.0678	36.3486	43.4654	25.2358	68.0218
sub_310	380.218	384.032	298.297	313.771	342.378	311.094	372.41	394.914	434.159	411.032	443.127	493.397	513.177	436.168	376.465	499.619	498.777	488.157	477.712	482.982	516.717	472.369	550.284	510.531	418.654	446.166	398.349	493.431	308.147	353.782	416.457	436.696	438.507	303.372	259.605	275.493	294.946	367.811	259.164	335.399	300.07	204.938	274.401	217.582	254.665	205.164	187.637	317.113	282.641	260.437	254.398	208.253	273.925	304.138
sub_311	622.372	750.707	476.534	695.708	843.624	690.174	757.474	856.905	881.506	976.74	945.095	992.707	901.099	820.4	855.865	1170.17	1119.27	1109.1	1064.71	1059.87	1182.73	1027.71	1122.2	1091.22	622.56	844.34	875.34	1018.56	594.026	819.971	710.421	743.931	753.119	564.672	719.174	551.867	552.509	586.68	455.937	619.897	564.377	442.981	656.121	393.154	490.744	542.751	349.738	475.26	655.021	448.37	530.596	491.842	582.901	664.025
sub_312	430.402	492.384	386.187	461.167	698.966	525.725	548.578	783.929	781.435	618.106	735.515	654.086	463.325	462.355	540.786	421.508	393.225	358.363	182.856	175.496	173.702	102.869	207.512	128.6	65.2889	104.333	88.456	102.086	69.496	63.4854	38.5901	77.423	54.5765	48.9832	60.1108	57.6041	65.7327	60.5151	57.6903	85.4112	90.4962	63.2283	84.3167	100.119	93.732	182.818	156.015	172.93	457.034	266.252	375.695	410.511	404.666	532.721
sub_313	61.3996	75.7683	47.7811	80.791	79.4516	61.379	63.6096	50.3117	97.0052	108.467	122.304	71.1805	92.3634	65.047	75.1848	126.835	138.234	88.1694	120.794	140.998	121.218	128.34	161.775	116.837	84.4736	81.9499	123.362	114.88	94.9553	103.058	90.8277	78.8853	129.734	105.463	98.9958	92.3287	79.9839	71.3834	96.8252	89.5376	84.4092	60.2047	87.7983	60.6291	78.6428	64.8321	60.9715	71.3549	61.2492	49.2436	56.1996	61.3013	62.9898	71.1204
sub_314	59.8889	62.9658	40.5923	44.973	72.4418	54.1742	49.0701	49.7489	64.8495	59.9771	66.6133	46.7431	66.8662	52.5741	61.7509	65.9444	74.6825	99.1263	78.1042	91.7445	84.2114	76.7576	94.9519	74.0547	63.2155	57.0118	81.1825	101.359	63.0714	83.0408	76.2612	64.3018	90.2677	66.4508	62.2833	51.7907	59.8342	45.7169	78.8164	76.0961	62.7403	55.1895	62.8927	75.6375	63.8889	54.2592	56.5852	59.9087	52.8236	36.4764	66.7655	56.3272	47.8832	73.8177
sub_315	1590.65	1496.85	1346.29	1541.03	1704.51	1647.08	1638.78	1912.26	1679.86	1436.24	1601.53	1496.86	1348.93	1514.99	1519.19	1579.3	1690.72	1596.86	1375.49	1291.9	1379.69	1246.21	1785.01	1524.03	841.75	1272.66	1189.89	1318.79	1023.44	1200.06	957.42	1287.15	1029.73	743.307	1054.13	909.824	976.023	1014.09	813.682	1050.85	1015.02	888.213	986.257	868.194	930.697	1110.83	843.859	1108.13	1623.06	1073.74	1280.77	1287.21	1115.64	1375.73
sub_316	2330.54	2395.74	2358.16	2307.39	2434.49	2544.47	2732.43	2733.28	2979.17	3272.94	2661.63	3096.04	3191.74	2960.76	3011.38	3197.48	3009.25	3032.33	2864.4	2593.88	2767.76	2631.16	3323.02	2842.68	2138.04	2740.31	2378.29	2490.76	2053.5	2470.58	2269.58	2466.79	2103.64	1750.12	1797.34	1799.35	1683.04	1899.62	1725.18	2145.24	2053.06	1425.67	1898.65	1589.76	1839.45	1661.4	1526.18	1816.74	2310.1	1765.65	1856.57	1887.08	1955.27	2091.67
sub_317	407.645	461.05	467.838	473.775	552.347	623.538	517.132	646.578	632.266	572.843	545.142	431.839	416.495	464.074	502.991	576.491	608.861	443.361	722.891	575.173	712.62	1012.16	985.001	1210.3	794.338	894.215	1068.29	627.098	729.784	920.335	835.933	1085.2	761.927	762.75	476.985	927.518	801.374	445.356	423.773	676.591	668.977	309.414	360.367	362.886	536.476	366.733	331.507	424.649	385.047	355.248	330.703	376.434	317.064	355.734
sub_318	38.497	48.0217	38.9185	39.6583	46.9245	36.1491	44.0353	56.5158	52.9093	32.3245	31.5492	50.2211	41.9635	44.1292	49.1505	56.9387	108.109	50.9031	67.1559	48.5953	67.6486	50.086	81.8529	94.2443	56.4584	37.8144	60.9813	57.8159	45.6342	52.3922	56.7432	66.0018	82.5942	57.9654	75.7132	52.9555	57.0771	40.7553	42.7365	58.7386	58.7056	45.2465	40.107	42.2014	57.2015	62.1674	30.7054	50.6708	45.7955	41.7692	53.8371	48.5163	38.2591	61.994
sub_319	540.013	456.48	500.116	524.025	499.227	473.63	466.427	562.611	663.557	648.891	565.582	595.565	546.012	493.327	578.314	598.405	730.237	539.974	611.963	579.193	598.039	544.848	829.396	623.022	492.258	567.077	564.058	633.727	498.498	577.32	476.931	627.765	587.308	423.904	481.4	554.448	453.23	522.105	459.937	516.542	563.691	397.105	486.009	344.984	421.92	499.098	377.276	507.07	621.041	404.379	488.827	517.836	435.469	567.183
sub_320	48.5512	46.5423	46.3657	59.3312	64.164	42.6729	57.3831	46.522	62.44	60.5269	62.3238	69.4773	50.8892	47.7931	62.3662	71.2765	70.9776	72.0495	72.6468	67.0677	93.1499	87.2028	103.533	86.0679	64.193	79.3203	68.6141	85.13	55.1286	68.4676	65.298	72.6549	78.5843	67.0056	74.5668	60.6541	55.7309	55.5939	80.3486	56.7025	65.5948	48.0328	48.7911	36.1794	40.5682	38.5194	33.6436	53.7928	37.7085	36.091	36.3505	56.6273	44.4926	53.4909
sub_321	1898.89	1621.83	1904.72	1894.85	2129.62	1823.01	1508.87	1827.65	1941.41	1485.88	1465.21	1684.42	1397.04	1329.44	1583.04	1486.8	1558.3	1448.38	1411.9	1415.62	1520.14	1350.96	1761.48	1368.23	1055.18	1271.08	1274.06	1431.09	930.424	1530.17	1039.02	1105.36	1193.08	861.159	1088.25	1005.05	991.223	1085.8	1200.41	1378.83	1397.68	1217.77	1405.12	1209.22	1413.54	1431.74	1231.14	1715.67	1911.93	1144.39	1599.57	1597.43	1513.81	1670.13
sub_322	64.6672	48.6673	50.7007	31.4398	53.3723	52.3382	69.0052	72.2125	65.7548	65.4872	56.205	57.0363	43.402	50.7203	69.5066	53.5177	44.9666	54.6436	43.8467	30.3778	28.9259	38.7949	31.9884	44.8898	13.813	34.6571	22.5079	32.3975	16.2422	21.6509	8.89101	13.1912	9.98626	12.699	15.5577	15.0388	9.19795	14.5275	8.28662	15.674	18.0526	16.0788	113.974	26.5566	27.6764	40.1366	26.0641	46.1783	60.528	37.8612	59.5779	52.8203	35.3042	50.5499
sub_323	2099.32	1755	2005.94	1678.99	1793.17	1313.71	1190.54	1251.34	1137.99	879.464	908.858	900.521	829.746	670.413	697.439	883.667	1079.18	801.233	1494.58	1179.6	1500.1	1554.14	2495.89	1939.97	1604.27	1698.78	2248.22	2088.97	2114.88	2299.97	2373.73	2459.83	2957.87	2664.04	3150.91	2982.36	2853.14	2400.27	3136.08	3155.75	3113.97	2387.96	2868.68	2970.84	3292.99	2449.41	1726.25	2535.96	2225.7	1609.37	1816.31	1288.95	1281.44	1565.36
sub_324	581.857	474.679	601.955	412.446	442.931	294.123	241.427	292.562	274.407	239.668	174.892	210.631	168.878	159.951	203.372	187.918	221.988	167.527	266.603	201.82	202.775	266.111	392.626	378.928	378.042	336.783	502.642	417.408	416.738	426.467	489.223	511.683	681.944	498.295	674.346	597.833	707.75	543.979	591.242	776.981	617.57	672.633	668.652	637.076	761.461	594.359	426.566	628.148	668.865	286.846	610.22	427.506	296.691	584.031
sub_325	5527.25	5233.22	5993.75	4948.82	5373.39	4530.92	2932.73	3361.24	3576.3	3052.5	2711.29	2574.94	2300.59	1794.2	1989.97	2387.27	2072.94	1897.64	2540.95	2304	2718.29	2962.79	4254.52	4117.29	3610.48	4028.16	4405.47	4114.86	3948.94	4619.89	4843.66	4898.18	5445.24	4837.13	5777.37	5518.8	5708.79	5757.18	5692.1	6039.69	6222.58	5654.3	5807.77	5429.43	6352.15	5112.96	4561.94	5661.43	6455.64	4604.91	5172.46	4300.65	3751.41	5251.16
sub_326	315.206	340.15	222.067	267.062	328.882	295.642	285.514	291.231	360.594	285.27	202.823	230.359	234.544	228.954	223.325	194.508	196.893	212.286	189.781	155.375	160.985	205.703	235.747	181.746	114.163	184.558	145.665	197.673	179.848	187.068	171.922	222.133	242.744	216.726	210.864	179.585	211.724	278.279	205.03	186.583	218.424	182.165	222.514	205.986	242.507	234.064	206.59	298.352	357.465	221.46	365.939	268.275	256.951	373.466
sub_327	231.03	249.742	255.427	237.001	225.52	275.478	176.977	296.532	253.967	247.534	237.389	276.304	229.735	223.681	279.677	300.338	393.753	224.072	444.681	368.539	367.188	329.58	481.129	504.247	235.56	328.204	345.684	409.693	287.253	416.325	451.09	358.046	270.947	295.579	403.542	393.533	278.038	367.261	216.002	284.156	308.786	249.864	214.793	183.135	273.302	301.322	156.521	259.467	347.026	186.533	240.066	225.917	210.872	342.262
sub_328	389.819	372.527	443.541	361.389	419.862	428.856	385.833	456.828	580.283	506.274	478.191	530.43	464.335	472.043	591.184	593.02	558.969	529.193	490.462	447.642	447.223	450.274	606.614	537.868	323.108	426.492	374.294	421.697	314.028	428.187	354.867	436.495	361.759	231.112	359.868	307.263	290.979	338.043	269.166	298.757	316.71	212.662	285.831	224.781	329.346	280.482	250.536	352.332	535.633	315.576	346.334	337.048	294.107	433.483
sub_329	2499.41	2697.33	2352.91	2980.78	3435.66	3062.29	3887.03	4483.92	4869.3	5132.09	5203.29	4922.32	4459.79	4141.76	5219.88	5681.91	5206.16	5000.52	5714.65	5228.4	5429.07	4962.85	6885.25	5549.19	3591.3	4581.78	4180.33	4722.7	3415.48	4004.09	3119.49	5030.73	3695	2475.13	3471.53	3488.71	2531.16	3205.77	2024.57	2963.7	3085.58	2084.2	2192.59	1910.84	2242.19	2495.85	1819.42	2725.76	3376.21	2382.09	2635.38	2328.69	2375.2	2763.84
sub_330	292.314	220.64	209.75	247.728	271.493	235.656	266.344	271.689	500.104	431.634	471.014	486.297	444.148	426.195	514.406	476.66	554.881	397.148	562.733	527.213	565.442	542.769	736.436	561.016	452.727	436.066	551.825	582.4	372.617	508.353	502.703	460.163	508.958	352.878	364.769	415.915	331.529	284.253	427.419	390.051	356.346	283.071	339.243	319.259	356.759	359.392	268.384	393.742	390.908	261.468	262.999	261.685	227.601	274.867
sub_331	902.93	876.221	735.874	990.704	1005.47	889.12	1013.57	1146.13	1302.19	1058.22	1038.68	1172.29	997.054	979.343	914.973	1261.44	1193.46	1239.65	838.703	844.635	932.2	837.486	914.148	546.945	445.006	625.737	608.175	633.33	400.425	570.586	561.826	476.649	415.332	432.214	489.731	382.283	492.21	438.937	363.073	534.485	508.01	356.042	593.593	526.8	491.941	600.208	478.028	724.97	868.391	561.634	838.744	746.847	720.228	948.618
sub_332	305.61	337.014	233.774	348.412	379.781	325.201	364.196	365.57	405.658	418.686	382.762	351.804	351.657	373.516	357.802	436.067	374.01	337.237	335.046	313.502	345.511	338.1	375.315	312.579	198.3	318.378	264.395	286.126	193.515	293.762	254.368	309.371	200.406	186.451	255.735	178.67	161.838	201.704	193.058	225.804	212.025	162.774	235.934	154.96	210.798	196.526	167.192	241.443	307.497	162.615	225.525	260.906	231.023	356.782
sub_333	152.853	163.237	151.256	213.234	222.367	158.615	190.107	189.323	243.92	269.895	268.875	238.948	256.441	218.447	332.237	343.528	387.872	366.641	351.356	360.923	350.915	324.366	408.872	354.891	247.09	195.885	306.05	353.222	253.611	321.74	260.59	330.313	343.383	270.44	346.009	299.457	250.749	177.799	264.695	320.812	290.966	216.806	274.176	212.079	265.068	267.085	196.481	248.941	179.94	163.089	153.747	144.908	156.563	187.105
sub_334	331.742	337.8	282.464	320.282	362.274	349.189	327.039	336.397	344.195	268.008	213.678	272.364	213.431	222.249	276.422	253.748	270.538	290.544	171.408	178.49	173.667	176.369	215.974	197.25	92.8937	144.121	134.099	130.096	108.544	130.214	125.329	161.482	120.202	96.1415	117.375	113.384	132.943	131.068	105.578	161.295	149.164	93.9566	144.323	114.523	140.109	196.436	159.203	194.315	268.697	167.721	192.685	217.188	199.3	250.463
sub_335	15.0515	20.8264	24.1678	35.9988	27.8329	33.0551	36.1476	44.835	67.3399	92.3658	65.8397	136.703	263.348	276.123	344.686	821.835	617.029	817.877	769.414	741.424	826.658	762.748	967.437	868.252	586.118	715.462	641.892	585.705	366.369	511.13	381.837	577.03	362.649	191.318	245.096	222.022	106.061	89.0308	71.7799	28.6276	25.8604	16.2857	11.5012	7.96147	14.0368	8.22301	7.46506	16.0822	13.7115	9.30221	17.4727	20.8369	12.7332	11.1989
sub_336	598.312	710.674	576.862	733.298	752.468	616.089	685.577	872.655	724.164	706.569	644.671	637.317	673.579	618.48	591.936	616.402	711.482	487.206	550.63	495.367	563.679	454.968	616.093	602.922	338.797	512.055	462.298	435.74	374.398	452.002	264.97	371.721	384.739	292.134	322.721	279.603	352.73	372.357	321.771	325.139	356.931	272.53	361.404	352.162	392.111	524.957	372.925	472.996	723.244	529.665	580.008	689.797	593.252	774.645
sub_337	647.615	737.603	600.242	678.314	856.391	699.369	804.113	856.968	865.824	828.872	799.553	815.36	668.896	738.287	764.941	861.197	783.685	770.174	798.597	694.178	745.835	669.468	844.878	726.06	413.514	659.641	628.232	703.99	473.515	635.585	499.208	623.872	506.7	420.553	521.249	496.864	419.549	510.456	427.951	534.802	545.494	425.127	491.901	445.83	487.618	532.139	396.293	578.603	686.019	518.361	543.306	505.413	563.136	624.847
sub_338	332.44	377.714	295.525	330.216	352.773	380.167	275.219	385.082	418.38	290.586	300.571	324.439	270.876	237.507	250.503	326.055	289.858	319.174	285.679	250.383	236.395	237.004	262.498	294.603	185.78	254.164	184.436	212.286	182.274	242.164	210.752	240.991	225.551	164.098	208.098	190.077	181.619	195.804	143.741	222.786	185.451	164.842	195.483	187.826	214.432	243.006	186.307	290.538	333.509	205.187	292.853	314.698	244.641	309.437
sub_339	61.5564	57.6794	64.9729	56.0157	40.3527	34.6539	46.8116	77.0506	56.4564	75.341	48.8985	72.1282	64.4876	50.1662	74.0802	93.532	58.1549	80.223	112.176	52.3768	85.7976	76.389	122.109	90.9295	51.2355	70.7007	69.9883	87.2519	67.2072	79.0887	67.1976	69.9218	73.8563	51.821	58.7895	55.4502	58.687	67.0598	57.1009	58.5151	85.0778	50.673	66.5192	40.7885	53.2575	63.1069	37.4707	61.9396	72.9896	54.9523	38.8282	51.7717	42.0347	65.1189
sub_340	61.3304	47.0797	40.094	58.1768	51.1124	60.4883	59.5073	90.6488	92.9275	73.6697	71.217	86.6882	71.6207	79.6642	75.8297	112.817	96.3684	82.4286	100.14	74.253	75.1863	82.347	136.812	76.9171	89.6476	87.006	85.2563	96.0667	76.2783	85.894	69.3929	70.2586	113.659	64.3928	78.5963	87.1013	69.4304	64.3139	70.0355	71.1974	82.2953	54.6042	59.7498	60.5784	62.9693	59.7906	46.8982	66.499	66.4195	35.6824	46.0541	55.4998	47.4879	68.7071
sub_341	538.941	623.055	408.887	546.943	645.078	557.634	631.624	733.201	780.557	819.78	710.403	668.265	593.73	606.185	700.883	718.777	866.52	711.194	643.185	609.782	582.114	559.152	642.065	581.753	364.455	536.59	509.893	562.654	339.646	538.321	370.63	505.175	404.747	292.039	348.332	353.086	347.676	354.193	278.394	457.3	438.157	297.282	411.059	325.963	345.49	390.393	368.551	431.828	494.2	461.554	409.903	484.95	572.691	524.09
sub_342	2693	2945.24	2615.12	2987.85	3435.95	3095.86	3169.46	3286.21	3943.72	3755.48	3735.68	3616.26	3035.73	3193.39	3673.77	4204.89	3677.05	3224.9	3444.94	3323.17	3480.37	3355.24	4361.64	3501.67	2331.4	3092.31	2849.66	3278.28	2382.1	2947.29	2574.84	3249.33	2775.18	2083.97	2619.02	2443.88	2269.96	2562.4	2235.07	2597.97	2614.54	1945.92	2439.52	1951.98	2333.54	2386.68	2107.17	2781.02	3152.4	2529.6	2712.18	2647.51	2494.02	2898.98
sub_343	2001.72	1825.12	1955.72	2126.48	2140.33	1814.65	1703.47	1898.43	2142.65	2239.66	1878.19	2252.36	2022.54	2036.41	2311	3001.02	2937.53	2412.64	3392.73	3082.35	3707.55	3752.23	4329.4	3938.71	3590.09	3549.75	3882.38	3751.3	2987.31	3517.43	3041.44	3655.79	3320	2588.29	2594.57	2829.59	2249.55	2008.29	2581.64	2396.94	2440.31	1635.11	2005.33	1668.89	2042.42	1704.87	1204.1	1683.58	1929.95	1325.13	1684.84	1470.36	1514.66	1668.15
sub_344	699.36	707.608	671.34	714.081	769.331	789.287	760.649	867.093	908.157	701.42	725.849	805.491	711.714	682.971	880.793	788.278	840.919	831.779	736.557	639.136	665.856	645.476	869.895	764.178	433.097	593.185	568.445	628.272	422.873	576.44	447.342	607.641	457.994	331.885	468.231	428.193	378.826	453.35	460.031	460.836	489.101	350.748	419.721	418.805	417.104	475.119	413.373	562.706	726.195	392.685	550.521	508.351	416.983	605.248
sub_345	461.241	486.608	469.988	503.301	583.458	540.421	495.579	656.417	672.838	645.712	655.86	655.604	535.976	493.64	607.149	727.592	679.658	550.73	583.163	569.503	578.823	571.018	631.028	637.982	373.432	589.372	506.665	550.918	351.088	534.214	423.219	480.949	426.267	344.747	364.803	382.568	335.045	384.489	376.874	359.863	403.823	271.509	406.985	360.534	338.691	382.468	320.67	389.847	567.769	368.976	467.817	418.237	402.629	525.575
sub_346	1357.63	1227.88	1320.52	1268.6	1386.95	1308.32	1127.61	1231.02	1413.72	1530.54	1236.37	1413.05	1382.96	1433.9	1488.68	1684.44	1610.93	1568.02	1384.86	1795.89	1639.08	1491.35	1748.56	1627.39	1137.13	1181.46	1561.72	1791.43	1176.97	1898.45	1674.44	1455.23	1600.98	1207.73	1480.78	1358.67	1079.8	1267.94	1465.08	1352.3	1267.5	948.621	1181.92	1147.36	1177.82	1091.62	1074.96	1218.76	1464.95	1088.31	1210.12	1107.21	1081.1	1198.1
sub_347	192.174	271.522	168.892	247.314	262.26	172.376	223.329	180.4	428.274	416.079	376.058	325.019	323.508	401.806	366.84	437.62	839.744	373.158	737.591	796.579	718.571	726.673	789.671	706.576	433.003	314.694	608.74	796.41	506.621	860.384	687.126	684.25	750.475	479.721	777.225	661.641	462.946	399.076	627.292	633.289	586.345	362.072	499.021	509.336	550.979	465.711	405.093	626.055	432.97	264.571	334.439	346.995	277.457	353.067
sub_348	562.61	487.037	445.145	494.848	569.806	504.633	548.133	536.688	476.231	366.499	376.662	398.602	353.65	360.409	403.762	434.094	406.741	463.123	270.282	257.572	272.176	261.367	305.493	312.695	162.274	236.559	278.194	233.802	179.675	238.655	186.154	231.027	181.004	154.974	210	187.463	195.079	177.646	164.113	232.523	193.983	172.147	203.78	215.84	210.175	276.079	228.864	296.674	432.433	181.39	307.831	325.099	229.49	405.562
sub_349	93.6631	84.4485	71.7741	84.2636	83.0236	66.8618	92.9023	86.6397	77.5361	118.863	113.589	140.671	198.877	200.123	259.283	559.126	484.207	448.177	716.31	622.197	783.006	746.152	734.15	661.32	578.809	695.761	774.28	928.103	521.588	777.246	593.368	705.919	598.006	500.831	611.611	585.336	340.907	372.249	419.715	195.588	218.996	240.153	104.449	88.8374	110.91	90.0745	67.9737	87.8096	65.6692	70.0509	74.1695	75.8236	56.7567	85.3456
sub_350	4.96564	10.7679	5.51813	5.34125	18.3823	2.80592	6.74324	3.54603	8.69794	5.50375	4.85027	17.8992	3.8774	11.3	5.37823	17.5686	9.43304	17.8568	4.82073	16.3545	19.922	19.5283	22.6982	24.2327	26.7064	29.4705	18.4332	22.4358	12.6413	11.201	16.8422	41.3241	19.6376	19.566	18.1966	16.9643	16.568	15.4304	15.5453	7.45833	4.34238	17.3206	10.0254	6.10285	15.8484	17.0084	4.56662	5.71209	4.53199	7.62088	11.8324	7.5596	6.27175	5.94892
sub_351	1303.24	1306.34	912.45	1255.82	1403.06	1311.9	1460.34	1375.23	1326.34	1305.33	1248.71	1380.72	1152.56	1299.86	1214.01	1663.38	1426.81	1579.14	1223.81	1022.46	1115.19	1312.83	1353.08	1244.75	777.945	1146.02	1052.47	1206.27	747.422	1085.04	937.151	1051.89	948.42	676.869	726.248	755.084	726.493	710.819	659.48	780.63	720.033	673	732.962	610.382	699.276	696.318	596.939	796.032	1076.53	731.427	831.579	887.86	866.541	1120.99
sub_352	993.027	1179.65	1120.86	1074.58	1206.32	1226.39	1252.1	1267.49	1374.74	1407.29	1185.28	1437.91	1284.51	1276.49	1359.26	1392.03	1529.15	1418.13	1354.31	1172.76	1353.25	1210.47	1561.4	1283.39	814.087	1174.48	1122.48	1096.53	844.238	1216.6	945.159	1038	909.795	705.282	976.982	824.911	752.174	990.669	713.876	913.276	942.973	659.389	860.242	771.112	775.281	759.861	657.375	880.754	1224.51	764.421	919.901	856.071	836.189	1079.43
sub_353	838.08	870.413	559.384	878.059	840.023	706.535	881.603	965.982	755.826	959.569	845.449	824.386	917.823	869.381	809.108	1168.89	870.762	1004.17	867.753	747.012	773.957	681.097	908.486	789.661	443.121	803.239	567.316	578.487	398.12	533.523	405.606	420.92	468.403	362.143	377.588	361.236	313.728	384.383	343.905	482.681	467.053	359.311	460.735	388.133	445.214	502.775	360.642	452.514	575.69	376.347	532.866	599.149	508	692.467
