ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_4_REP_1	TP_8_REP_1	TP_12_REP_1	TP_16_REP_1	TP_20_REP_1	TP_24_REP_1	TP_28_REP_1	TP_32_REP_1	TP_36_REP_1	TP_40_REP_1	TP_44_REP_1	TP_48_REP_1
sub_284	0.012753838533927687	0.027429844178875024	24.930605	4.364611910590241	347.67147125038844	1332.5965095286565	0.92416716	0.0	988.385	1789.28	1487.15	1031.77	1086.58	1090.56	1639.34	1646.23	1907.11	1235.8	1018.59	1114.94	1314.51
sub_285	0.005165216160758508	0.014605924567670956	23.35584	22.30318496858158	52.16294953907043	557.7914858923482	0.97342694	0.0	628.699	564.864	496.151	546.31	551.294	577.569	627.193	551.152	492.912	532.661	580.579	574.477	620.699
sub_286	0.61906530814406	0.7629681717631493	25.005005	17.11258155528733	61.19314774990251	3158.553190825032	0.0033067788	0.0	3090.69	3018.48	3118.25	3061.48	3283.53	3453.36	3131.62	3266.64	3426.03	3164.04	3159.5	3228.86	3079.26
sub_287	0.9516733885233142	0.9825442139739118	23.455462	13.065684241949219	9.93785981236401	166.2953592782505	0.00029788888	0.0	154.946	161.773	157.795	157.02	173.318	168.053	160.2	181.895	190.211	167.252	195.22	160.865	138.99
sub_288	0.0020519351871506404	0.008380999731233348	23.744019	23.051765323249597	178.73809777397167	915.3603818279823	0.98983824	0.0	1044.77	1052.59	737.609	606.992	1070.33	994.458	1071.31	1047.99	831.445	784.232	829.776	1125.33	1085.1
sub_289	0.0013620604259534422	0.0067846028764473355	22.75514	19.19444321917239	151.51369047924567	1078.5148679554732	0.9936819	0.0	1177.45	1056.24	903.487	1071.08	1226.58	1211.86	1067.09	947.922	848.103	1091.82	1208.6	1171.14	1116.94
sub_290	0.03796080096228684	0.0697483226122027	24.614752	24.288868431677567	34.05119294038464	273.97547943734384	0.71402586	0.0	327.42	298.296	232.925	224.688	263.261	268.304	281.008	293.857	285.03	223.748	283.05	281.578	328.81
sub_291	0.6270784688318121	0.7656511693821986	24.956116	1.985944588817055	93.59555117099703	1913.5881262912799	0.00314894	0.0	1847.34	2041.83	1711.4	2112.63	1806	2403.43	1982.66	2072.43	1999.46	1906.45	1730.61	1718.82	1725.39
sub_292	0.3034387603481214	0.42724177457015494	23.817823	20.469911378742736	91.0904034668491	1911.1578257135309	0.039976183	0.0	2117.95	1780.49	1775.7	2029.07	1839.01	2184.37	2038	1825.81	1931.15	1889.84	1921.33	1805.6	1961.95
sub_293	0.2703247718106559	0.3851237655060903	24.947088	5.558633373155384	98.59634509587056	1938.0592872479704	0.053615604	0.0	1959.56	2066.06	1878.18	1924.22	1941	1692.2	1892.06	2111.12	1901.73	1956.39	1963.57	1763.99	1920.1
sub_294	0.0030779027807259604	0.010762468001478856	22.397963	0.0	71.6371087397006	774.6010957233093	0.9855439	0.0	954.706	796.352	706.011	742.34	721.788	847.291	903.05	768.246	750.241	718.634	791.292	806.75	750.654
sub_295	0.00330786103445836	0.011019246852959078	24.872698	20.980647880849332	253.61386544413085	2152.327321153612	0.98380923	0.0	2175.06	2014.8	1944.22	2082.14	2079.83	2327.31	2389.34	2045.73	1679.15	1961.2	2237.59	2378.65	2535.71
sub_296	0.0015035731974810727	0.007184494554479696	23.741745	10.20226339872045	213.70873161295162	1854.0886425877463	0.9926322	0.0	1617.3	1695.13	2040.24	2067.49	1699.82	1486.12	1734.92	1872.44	2003.28	2013.17	1880.57	1664.56	1705.1
sub_297	0.4525578433453619	0.5921946500281315	20.896486	6.651558170175536	57.94010220974148	908.8283425988005	0.010550151	0.0	720.685	985.736	911.841	906.663	888.113	742.745	1161.31	997.562	900.199	948.611	835.241	1029.65	928.432
sub_298	0.002954079105639284	0.010468146092466725	24.39683	7.377464452103248	585.8700329966987	4995.7864546758765	0.9858919	0.0	5215.14	5071.38	5867.51	5236.6	4642.95	4619.39	4456.17	5270.83	5104.05	5311.75	4380.1	4070.17	4697.79
sub_299	0.0010967239793391354	0.006226561947215737	26.56196	3.381973813821528	38.35436971287509	135.58751672884736	0.99500906	0.0	200.552	168.289	171.05	120.797	97.7038	105.705	139.323	159.074	169.809	148.002	110.461	94.8021	116.751
sub_300	0.04954715913111158	0.08705790356481502	25.087614	11.978453363828756	21.77475233691421	235.77818961115457	0.60439366	0.0	223.459	200.066	276.656	243.045	247.411	222.727	195.717	206.556	265.755	235.286	257.364	238.971	222.853
sub_301	0.0007606311469610132	0.005427206021559662	23.86503	20.890306456160992	194.73139211323615	1055.0988979144456	0.99649245	0.0	1172.36	1043.12	956.957	925.995	1144.34	1477.05	1132.79	872.038	864.919	912.761	973.157	1293.12	1146.9
sub_302	0.0018042878369772873	0.008050241178617835	25.847105	20.979842100665646	296.71977454490025	628.6646464730602	0.9913722	0.0	686.899	545.029	372.43	355.692	936.339	917.007	780.252	650.935	383.353	253.045	494.736	957.283	802.508
sub_303	0.0012028585579848582	0.0066157220689167205	26.813179	3.840704982380081	409.25770400459515	6266.361507309733	0.99439913	0.0	6808.46	6757.78	6837.42	6004.55	6185.97	5928.32	6271.1	6551.19	6629.35	6511.82	5873.72	5972.83	6008.17
sub_304	0.0006014292789924291	0.005355714122430319	26.046179	4.145378107500176	372.11328641575244	5533.925221034488	0.99761117	0.0	5939.76	5795.09	6235.05	5331.97	5302.3	5312.52	5770.37	5742.5	5883.29	5527.81	5121.08	5168.47	5291.01
sub_305	0.00031840373593716834	0.004944622722788968	22.170877	8.821511849782274	125.79620303237633	869.1336780733687	0.998252	0.0	657.28	948.791	991.536	930.917	824.858	693.043	860.77	944.829	965.315	863.386	785.762	763.697	882.882
sub_306	0.07539092903134507	0.12636955723349272	21.950686	4.541628132282079	137.33891202970568	2242.56844367242	0.43152097	0.0	2170.87	2570.91	2144.53	2169.14	2150.26	2169.35	2562.62	2339.07	2304.3	2244.55	2127.41	2207.71	2496.56
sub_307	0.10951319606594495	0.17628953513054554	20.572044	9.167599143915826	243.55748993433596	12986.165956582492	0.28370646	0.0	11880.7	13093	13214.4	13147	13368.8	11226	13022.5	13195.4	12919.1	12930.2	12282.9	13334.4	13090.3
sub_308	0.14501521262293923	0.22686824374788717	20.522188	9.145381540306852	493.77668354033995	12198.592300285996	0.1865141	0.0	11231.2	12495.2	12703.2	12504.8	12724.5	10697.5	12530.8	12629.4	12232	12420.9	11650.1	12730.1	12482.7
sub_309	0.9539022146748745	0.9825442139739118	23.537264	10.863608486239878	8.892817015664487	213.6992335043111	0.00028790234	0.0	174.82	228.378	193.556	222.186	227.055	207.196	216.798	206.667	241.597	197.177	191.895	226.102	186.998
sub_310	0.0055897544753414	0.015174243511466628	25.112505	21.18293027760609	209.57270275074544	898.234594874695	0.9708247	0.0	869.67	979.408	682.455	651.345	1178.8	1198.9	1057.87	902.1	718.255	728.235	827.302	1073.29	1061.37
sub_311	0.3292825302483549	0.45813221599771115	21.383142	5.445172517036458	50.45578762073805	1054.7251232288036	0.03162898	0.0	825.544	1073.88	1065.79	1035.61	1215.9	873.146	1305.95	1102.22	1110.4	1008.7	1197.89	1282.45	1303.85
sub_312	0.005554376282459492	0.01511706534607532	24.01098	10.317958880241031	233.78730163465502	2903.722090919395	0.9711807	0.0	2461.73	2884.46	3101.4	3054.46	2724.97	2937.08	2746.17	2889.43	3288.76	3113	2935.88	2709.62	2656.56
sub_313	0.25633269652586144	0.3687838249745363	23.7205	7.172946458540156	18.559211025412118	1350.754373427936	0.06119197	0.0	1327.3	1546.66	1337.27	1393.91	1337.87	1352.09	1329.66	1345.04	1331.57	1385.84	1361.39	1253.48	1367.93
sub_314	0.0009021439184886436	0.006226561947215737	23.231863	20.70580868810349	277.85376413318147	1775.1836755946288	0.9963392	0.0	2094.22	1721.56	1441.26	1609.45	1879.87	2396.99	1866.11	1631.2	1637.48	1579.72	1813.29	2005.9	1902.79
sub_315	0.0009729003042524588	0.006226561947215737	23.122587	20.97642208834444	275.2923697988888	1673.2381023975404	0.99612147	0.0	2030.83	1645.94	1377.87	1537.15	1790.07	2314.37	1787.57	1560.81	1573.69	1510.99	1721.58	1932.2	1813.38
sub_316	0.0006014292789924291	0.005355714122430319	24.109974	9.976775965495511	910.5895313264848	4331.651244324139	0.99770516	0.0	3281.95	4458.22	5250.18	5446.1	3897.26	3624.77	3585.23	4317.59	4925.56	4718.46	4196.6	3969.68	3355.63
sub_317	0.03847378475907451	0.07026659026443459	24.67311	0.7853694534958977	127.53658993005774	2382.536627093184	0.7091202	0.0	2601.31	2530.47	2386.38	2260.17	2367.29	2519.15	2459.25	2303.66	2280.33	2341.95	2080.02	2282.51	2368
sub_318	0.008013160687752069	0.019452638359232607	25.594824	7.7397311894119145	437.5749348269947	3295.957906730651	0.9569133	0.0	2853.68	3614.07	3732.64	3650.43	3101	2629.69	3327.97	3730.21	3563.33	3585.5	3375.96	3168.55	2757.59
sub_319	0.19125451071959243	0.2893477984525639	26.599646	12.277048743774206	36.402038183894504	364.0708955253008	0.11544718	0.0	310.126	350.238	400.811	364.209	369.212	302.038	330.165	334.157	392.009	303.098	421.411	407.181	349.481
sub_320	0.00293639000919833	0.010440497810482952	25.749199	24.99848495528597	238.41133517812125	3842.787455096998	0.98596	0.0	4010.31	4083.65	3508.72	3477.59	3703.3	3960.64	3968.81	3872.48	3885.25	3634.13	3696.39	3696.16	4037.95
sub_321	0.003555508384631713	0.011482008728351954	25.863234	25.109194945127577	259.2924400380793	3941.7115434373036	0.9821858	0.0	4082.08	4144.95	3576.8	3520.86	3793.21	4048.82	4058.44	3957.12	3963.39	3713.64	3746.75	3743.4	4150.29
sub_322	0.001114413075780089	0.006226561947215737	26.204649	5.004719298973616	144.0449539975913	1621.5607169826123	0.9946221	0.0	1660.21	1769.17	1653.77	1574.83	1588.53	1492.1	1592.72	1811.44	1772.31	1807.04	1481.94	1486.42	1514.46
sub_323	0.06631642255713578	0.11240793293793803	23.868044	22.412431294418646	224.42835753367035	2621.6977445949296	0.48619148	0.0	2735.32	2651.82	2294.31	2461.38	2580.46	2456.42	3003.3	2693.24	2191.77	2421.62	2795.29	2653.36	2846.85
sub_324	0.029823816599448102	0.05633980380861752	25.627203	0.8157392066214424	42.679516975788076	759.2344591557384	0.7828676	0.0	768.65	800.557	757.782	714.269	755.544	766.238	802.019	798.492	802.038	692.193	717.262	734.654	772.396
sub_325	0.0038739121205688815	0.011996631083052019	24.683271	24.35648086890468	452.32616685319863	2455.0762625724296	0.9800071	0.0	2916.28	2539.07	2330.04	1673.09	2331.72	2475.18	3018.76	2726.41	2505.49	1805.02	2468.9	2542.2	2567.13
sub_326	0.0007252529540791057	0.005355714122430319	24.636024	15.683780293378833	1048.635126615667	9863.723454610608	0.99697757	0.0	9181.66	8794.38	9272.81	10441.6	11213.2	10735.8	9027.36	8951.82	9314.64	10309.4	10235.4	10539.7	9578.25
sub_327	0.0006721856647562442	0.005355714122430319	24.957022	15.888133482066353	1065.1521603614456	10184.773924221441	0.9974247	0.0	9305.19	9160.17	9452.14	10797.2	11435.4	10856.8	9368.86	9255.63	9535.03	10563.7	10817.9	10899.8	9908.09
sub_328	0.002688742659024977	0.00975708676264734	23.955786	15.631995043704048	897.4491196573194	10989.629260421927	0.9866962	0.0	9939.67	10097.6	9993.27	11513.2	11972.4	11927.8	9969.64	10348.5	10265.9	11518.2	11240.5	11402.8	10192.6
sub_329	0.27372107832731907	0.38903022707086	23.22602	12.198568868449678	217.28947811186802	6081.485656454261	0.051901497	0.0	5694.85	5704.18	6215.31	5922.83	6257.75	5969.83	5947.26	5938.22	6413.96	6314.67	5878.65	6096.82	5753.38
sub_330	0.20345998726385056	0.30562410604640994	22.937391	12.777097214085583	222.0336760131055	6579.315131253043	0.102927536	0.0	6321.57	6242.88	6715.06	6473.5	6937.41	6625.86	6382.65	6464.7	6956.4	6759.05	6386.44	6609.59	6329.56
sub_331	0.031486591664897756	0.05926887842804283	22.569654	21.911639638812776	709.9914696632555	5062.434855034731	0.7704021	0.0	5170.56	5254.58	4191.95	4368.97	5680.2	5087.77	6026.28	4780.62	4838.01	4267.64	5485.27	6145.44	5618.41
sub_332	0.002635675369702116	0.009630703080987662	24.761278	20.886663020762935	989.6000367515619	6605.802144224335	0.9867972	0.0	6326.33	6469.78	6027.38	5677.19	7262.58	7620.16	7648.2	6405.97	5337.3	5797.16	6741.57	7497.35	7015.12
sub_333	0.0014858841010401188	0.007184494554479696	25.05925	20.73917813888692	946.6125115167829	6644.690417833661	0.9927456	0.0	6447.07	6471.43	6200.4	5791.73	7346.87	7646.01	7602.84	6410.74	5465.24	5820.26	6741.65	7638.88	7157.95
sub_334	0.002529540791056393	0.009372614299493163	25.025005	20.710837164439642	1119.5098060770106	7351.781488179535	0.9872962	0.0	6987.95	7110.49	6741.54	6346.48	8062.78	8464.61	8473.98	7068.04	5923.39	6444.67	7451.41	8366.64	7809.35
sub_335	0.0020519351871506404	0.008380999731233348	24.783611	20.905501502116532	1139.7252893190298	7582.004829182399	0.9897926	0.0	7246.8	7395.8	6894.96	6497.77	8311.6	8721.86	8710.81	7324.6	6095.09	6650.18	7661.64	8640.28	8027.1
sub_336	0.0012382367508667657	0.00667131637201686	24.869337	20.97781301842342	1044.560953959679	6681.293670936136	0.9940764	0.0	6432.77	6476.53	6065.75	5681.16	7318.95	7769.33	7751.2	6444.14	5318	5852.1	6744.81	7644.77	7192.86
sub_337	0.0020519351871506404	0.008380999731233348	24.66978	20.809483006328456	1024.4773529657396	6848.073380998789	0.98988605	0.0	6589.19	6714.1	6168.28	5974.24	7544.15	7837.56	8135.27	6660.33	5533.19	6082.82	7008.6	7972.98	7324.41
sub_338	0.0020519351871506404	0.008380999731233348	24.950998	20.64958852070962	1038.2483525919208	7093.017004060516	0.9897195	0.0	6760.51	6873.98	6505.72	6106.02	7792.53	8136.54	8130.7	6805.9	5701.12	6221.04	7185.88	8112.66	7542.79
sub_339	0.001981178801386825	0.008380999731233348	24.780102	20.902541146348266	938.4597349261961	6540.61837727131	0.99008006	0.0	6280.05	6418.45	6010.19	5637.1	7199.11	7534.02	7497.06	6327.75	5278.95	5747.71	6594.3	7516.16	6950.23
sub_340	0.004210004952947003	0.01263001485884101	24.840158	20.557856833783028	868.244924801711	5652.576205335554	0.9787442	0.0	5270.73	5434.67	5002.8	4849.07	6272.77	6249.66	6570.94	5375.03	4314.41	5046.03	5829.66	6491.56	5994.08
sub_341	0.007146394962145333	0.017673520093736468	24.652485	20.79489360083572	1101.1079101072057	7389.486405761545	0.9612466	0.0	6927.83	7182.47	6677.15	6250.38	8239.25	8266.15	8656.74	7138.76	5713.49	6480.86	7589.24	8431.29	7761.81
sub_342	0.0007252529540791057	0.005355714122430319	26.101343	21.186204700650592	167.1456018263491	1576.0963772505972	0.99679214	0.0	1644.45	1444.44	1389.56	1475.43	1627.44	1837.17	1725.84	1600.72	1503.33	1541.09	1545.6	1646.55	1740.46
sub_343	0.013726738838180146	0.02916586763202864	24.80456	0.39477682886892196	262.50632765716443	2988.5048151264377	0.9150814	0.0	3728.58	3062.46	2926.96	2946.72	2781.95	3080.1	3238.99	3044.42	2913.69	2800.94	2618.72	2761.98	3294.06
sub_344	0.0004245383145828911	0.005355714122430319	23.333422	10.398162331035312	132.29556696250853	399.7665381384134	0.99811494	0.0	222.923	356.094	528.3	521.747	304.593	266.743	329.528	371.728	560.541	465.105	408.48	282.52	298.631
sub_345	0.004174626760065096	0.01263001485884101	22.799177	7.982923839003361	85.72438483895164	573.2240095162781	0.978879	0.0	544.26	587.829	596.069	611.568	508.974	463.421	586.949	623.135	657.897	623.238	517.523	465.093	630.355
sub_346	0.25051298379678766	0.36288300533526446	25.646383	0.0	167.82595255816653	3822.5644623079434	0.06470842	0.0	4307.47	3890.02	3754.09	4059.34	3704.25	4788.95	4138.35	3932.02	4496.09	3684.53	3600.85	3682.54	3777.49
sub_347	5.306728932286139e-05	0.002155348366343909	24.179815	8.081507966338469	215.62898018891477	870.8299516064633	0.99860305	0.0	631.785	1030.19	1062.87	925.887	687.549	650.512	789.638	967.23	1110.66	1000.99	735.321	693.931	757.499
sub_348	0.0013620604259534422	0.0067846028764473355	25.64339	4.081272380462141	925.5466184144017	5822.219525569705	0.9932412	0.0	6243.64	7182.35	6484.51	5260.06	5819.59	4950.59	5858.09	7073.95	6436.39	6155.59	5017.12	5586.5	5607.13
sub_349	0.0018042878369772873	0.008050241178617835	26.85052	7.264767848617854	68.63220090368026	752.6871721513203	0.9914649	0.0	705.917	773.235	832.791	743.661	699.415	697.249	751.987	740.279	829.489	814.752	776.662	707.809	662.469
sub_350	0.0006368074718743367	0.005355714122430319	25.59849	20.7780435241533	1020.4462612611649	1364.274686233145	0.99751353	0.0	1747.67	809.354	353.433	620.4	2489.11	2030.12	2518.11	1117.65	403.281	526.44	1248.31	2406.91	2304.77
sub_351	0.022854312601712303	0.044859022504476195	25.061357	21.538650202704307	48.54341179635449	355.4842767155278	0.83984	0.0	355.352	387.889	299.314	322.044	407.111	396.337	417.951	347.967	342.653	302.664	351.416	394.832	399.707
sub_352	0.0043161395315927265	0.01287526368746305	22.134142	11.62510172334515	154.32819061187791	1016.5130075123016	0.9777583	0.0	997.724	976.485	1110.94	1325.3	918.537	1055.96	869.31	986.882	1194.56	1129.94	950.807	866.411	875.096
sub_353	0.10535625840232081	0.17063835716694906	25.534542	10.566266339759737	24.172426181298484	112.96292520761152	0.29731143	0.0	87.425	111.877	143.192	95.5906	116.602	98.9324	85.4094	103.041	134.958	94.6778	141.223	112.735	98.4982
sub_354	0.24044788792188496	0.35188699048787214	23.903223	7.60863220456233	16.985273920081447	301.61824413716266	0.07223322	0.0	359.958	280.945	394.666	291.8	291.336	363.457	269.625	311.866	439.971	296.362	298.512	268.354	303.486
sub_355	0.0012028585579848582	0.0066157220689167205	24.650217	20.792980631809378	117.73154166255753	544.6834392798448	0.99439657	0.0	609.919	514.401	434.993	419.076	673.391	854.418	619.215	513.709	477.295	453.175	475.785	656.591	585.887
sub_356	0.0010967239793391354	0.006226561947215737	25.679579	23.704785017298704	274.8932136612918	2414.100989378429	0.99500483	0.0	2697.13	2553.84	2275	2149.74	2438.31	3034.23	2682.43	2548.4	2256.07	2151.77	2081.29	2376.91	2615.56
sub_357	0.0007252529540791057	0.005355714122430319	22.813501	20.69602460907763	179.13579546917842	1171.4090870145458	0.99695754	0.0	1392.81	1218.14	955.421	1039.92	1341.85	1496.65	1265.15	1170.23	1064.87	1076.65	1202.37	1301.57	1160.16
sub_358	0.0021580697657963633	0.008409305065243395	22.449327	11.076056450854939	70.61609324092528	312.6408173804981	0.98893446	0.0	277.703	256.429	360.941	416.714	237.761	308.809	267.601	277.127	444.025	366.819	273.432	243.575	237.171
sub_359	0.002087313380032548	0.008380999731233348	26.062262	25.302420328906518	154.14797313577446	845.8167355275342	0.9892189	0.0	1053.57	909.133	788.234	732.436	743.052	1005.9	981.825	850.721	892.767	720.257	643.491	775.64	935.744
sub_360	0.006810302129767212	0.01700160531686566	27.011522	13.32695360948523	47.54609411396163	406.16251579303264	0.9633752	0.0	353.449	390.664	423.248	461.944	444.81	397.232	330.748	361.287	407.182	388.123	432.349	452.121	393.376
sub_361	0.004528408688884172	0.013246536220115474	24.461096	12.847244228266296	18.1053091230661	133.13940479655653	0.97659373	0.0	87.2614	122.547	127.592	139.111	146.748	124.192	103.465	120.662	145.813	142.252	147.087	131.266	117.586
sub_362	0.0017865987405363333	0.008050241178617835	23.386923	11.166433119319395	165.68950002370076	737.0399296017223	0.9916545	0.0	511.941	643.107	968.258	908.653	765.031	615.928	703.723	636.724	960.849	890.372	751.787	744.039	686.988
sub_363	0.033963065166631286	0.06347787047073034	27.060186	11.628258545710342	134.83925409804417	1369.9728150036572	0.74602836	0.0	1170.68	1335.03	1496.81	1393.42	1482.86	1210.88	1217.14	1269.31	1502.93	1373.21	1505.69	1533.04	1294.81
sub_364	0.012152409254935258	0.026351014729387338	24.19729	21.18115108921829	100.98324648962432	544.8067635130137	0.9304434	0.0	705.321	508.479	484.747	512.301	564.897	697.102	549.977	458.095	495.739	460.447	541.557	639.39	625.115
sub_365	0.0018042878369772873	0.008050241178617835	25.158075	22.822982672848685	75.22916691745873	684.8218206683393	0.9913283	0.0	794.841	633.88	607.129	590.799	695.64	774.341	756.824	661.913	662.745	631.864	661.589	654.894	747.422
sub_366	0.0007252529540791057	0.005355714122430319	24.426779	0.7775285177543084	46.63321987755478	251.05473187113665	0.9972344	0.0	299.986	309.89	242.033	196.487	224.699	271.376	298.507	254.391	221.315	207.488	204.486	218.183	255.677
sub_367	0.01103799617915517	0.024539208347763915	24.891123	8.319244994741268	10.085378904807857	108.60256425350582	0.93924445	0.0	103.511	113.324	148.589	108.041	106.465	101.826	95.3667	99.2606	137.572	95.8865	107.142	102.86	89.1301
sub_368	0.011657114554588552	0.025539238526235502	25.492754	20.692218827672097	32.228858038773126	210.96945819321397	0.93269515	0.0	204.242	208.872	172.413	185.336	232.955	263.19	215.998	219.579	203.158	173.769	212.464	253.38	234.186
sub_369	0.2819288190759216	0.40015703352711457	21.042494	4.353721978403157	48.11135550359738	624.1945110059218	0.04818659	0.0	533.434	674.135	571.493	505.915	599.44	523.964	668.185	659.124	608.3	543.978	625.341	663.641	619.647
sub_370	0.16947923300077833	0.2601309157686365	22.110834	3.87095340098957	32.78381358589341	468.46608290890646	0.14331257	0.0	410.716	504.025	434.9	369.175	450.613	405.093	498.924	508.718	474.171	414.292	457.346	481.468	490.769
sub_371	0.22592513974386189	0.3350799825414581	27.617933	4.39553059843028	20.859817453759916	470.97137755597385	0.08358059	0.0	500.515	479.859	510.658	458.392	469.499	435.438	492.914	480.066	473.473	496.306	465.888	455.831	429.739
sub_372	0.001043656690016274	0.006226561947215737	23.676254	10.550940123815742	34.82952514171789	224.4521567034073	0.99555403	0.0	191.635	229.17	251.823	260.679	213.23	200.045	204.584	183.091	261.049	254.471	196.245	194.713	191.541
sub_373	0.003750088445482205	0.011856567061165295	24.272596	11.203000707523396	115.6468855909369	493.9927812104261	0.98094076	0.0	328.836	417.121	592.793	583.752	441.371	426.957	386.397	452.785	568.293	545.227	541.999	474.062	244.79
sub_374	0.3428323781221255	0.4701701185674864	20.651203	7.888178551189368	27.380305853929897	1203.3403850692926	0.02787058	0.0	1031.83	1283.63	1157.16	1254.23	1197.52	1115.15	1279.96	1229.89	1227.28	1185.72	1135.01	1273.31	1186.91
sub_375	0.0019281115120639639	0.00837895373143846	25.50448	12.177492361778041	18.523960496100013	143.0955818984621	0.9902276	0.0	124.757	134.524	160.932	161.242	160.492	140.282	123.49	126.94	165.374	144.666	151.523	155.162	128.635
sub_376	0.0053421071251680465	0.014729151760254458	26.171915	22.90964308092033	44.84516350578643	205.1619464482557	0.9723346	0.0	215.771	177.776	175.264	154.577	210.528	241.958	324.059	220.486	186.206	146.548	187.98	214.666	239.903
sub_377	0.16700275949904478	0.2567029316317195	21.959143	4.892868546115036	69.33563137302482	522.2551471554012	0.1468324	0.0	387.66	582.929	490.428	481.173	496.64	495.909	681.774	586.419	554.655	486.791	455.135	539.067	624.766
sub_378	0.0053421071251680465	0.014729151760254458	25.088913	24.357449541510967	28.60417558248553	346.688902005133	0.97251576	0.0	375.28	370.328	313.905	324.373	338.987	363.412	361.885	370.634	316.062	304.83	322.373	319.563	373.437
sub_379	0.0018396660298591948	0.008094530531380458	25.192434	8.419950943109336	65.9806856918055	414.76680205096915	0.99089944	0.0	381.705	402.35	542.976	427.824	401.062	325.68	366.229	436.465	410.346	474.931	390.508	343.187	362.928
sub_380	0.010790348828981815	0.024090081106564055	22.905474	0.0	85.45407566621276	399.11963573749654	0.94049734	0.0	490.685	436.097	354.941	319.098	423.629	440.119	480.751	391.848	324.58	312.691	442.739	371.035	521.018
sub_381	0.006721856647562443	0.016900668142442715	25.856077	22.22166146989371	202.0557301807191	1077.1281375430813	0.96369106	0.0	1257.13	965.119	890.673	917.217	1165.26	1573.97	1260.27	1148.43	978.369	878.656	998.569	1063.96	1175.46
sub_382	0.01240005660510861	0.0267780363496824	23.49087	2.2432128011808756	245.78451805754304	3722.5542598404454	0.9277657	0.0	4199.31	3896.71	3767.33	3650.74	3549.84	3548.7	3983.08	3694.94	3686.72	3480.41	3530.54	3626.47	4008.39
sub_383	0.015531026675157433	0.0320327425175122	23.482744	19.80819254327193	127.28597972801555	890.6096606887037	0.90193707	0.0	939.479	873.067	759.433	762.733	1010.25	874.284	950.63	856.015	764.247	821.126	1112.93	1010.47	947.296
sub_384	0.00024764735017335313	0.004915706800433476	24.22204	21.973827327306285	66.50159548142601	550.6208319085695	0.99839395	0.0	619.302	547.298	487.38	481.29	587.217	603.296	607.732	535.23	539.06	503.051	547.377	620.275	611.469
sub_385	0.04894572985211915	0.0864325931836753	22.501081	20.770718373941435	100.2527419728295	1105.5050653291682	0.61210966	0.0	1243.14	1168.39	1014.15	989.779	1246.38	1345.52	1101.42	1131.7	1067.07	995.27	1145.25	1165.98	1028.99
sub_386	0.001114413075780089	0.006226561947215737	24.250246	20.8415512605404	328.9354030609001	1226.0124111360435	0.9948933	0.0	1513.56	1051.49	908.444	1009.11	1464.74	1963.56	1396.15	1132.35	979.716	959.664	1336.91	1320.97	1444.74
sub_387	0.0010082784971343665	0.006226561947215737	25.796183	21.349067890046665	156.16016461209455	289.7039048359817	0.9958598	0.0	328.416	204.143	170.241	139.25	439.735	392.638	593.592	258.915	156.357	151.07	253.43	431.204	473.026
sub_388	0.997718106559117	0.9978949975235264	23.825632	18.58063888928273	88.142245863733	1620.8685869275027	5.0949267e-05	0.0	1255.8	1417.75	1538.11	1398.14	1606.98	1725.07	1769.4	1698.25	1724.46	1416.44	1950.41	1729.66	1567.41
sub_389	0.0053421071251680465	0.014729151760254458	23.770058	23.4553574978253	105.8267708973427	438.902039937473	0.97238004	0.0	460.3	539.662	380.622	320.465	530.063	505.065	579.955	470.787	371.717	330.403	349.919	509.791	535.586
sub_390	0.005200594353640416	0.014605924567670956	23.288954	22.980623104972217	77.54181104739595	802.957233616979	0.97321486	0.0	907.829	870.962	686.915	672.932	834.37	801.962	877.585	828.786	747.185	722.136	830.5	789.285	816.59
sub_391	0.006598032972475766	0.016870515300083315	22.496527	10.383256945813375	15.113849901202535	126.48181090029233	0.96419936	0.0	103.442	124.226	147.829	141.713	126.513	114.454	121.83	122.878	135.149	129.044	111.956	119.869	106.37
sub_392	0.035201301917498054	0.06544467398746118	25.069445	0.7979852075260634	154.8136217911656	2604.505894872017	0.73582095	0.0	3011.67	2789.56	2722.18	2574.92	2638.69	2709.79	2672.22	2664.4	2558.24	2405.01	2386.19	2533.99	2719.24
sub_393	0.03852685204839737	0.07026659026443459	24.745802	5.907625045862401	97.63225332977528	1259.5590546545857	0.708298	0.0	1141.6	1370.18	1324.13	1193.9	1223.71	1168.57	1310.57	1388.07	1440.19	1242.67	1189.36	1223.97	1194.61
sub_394	0.053880987759145266	0.09389162223375809	27.232763	9.96872645095487	106.45151333783892	1534.8660907659514	0.5741591	0.0	1463.94	1405.23	1709.55	1616.61	1495.94	1358.15	1559.15	1480.23	1414.11	1719.31	1664.14	1403.95	1459.03
sub_395	0.041640133022005234	0.07503750933658282	26.966082	12.875355556575478	50.13550840234146	383.3577047285533	0.67409426	0.0	308.99	386.762	399.511	410.905	437.188	337.693	365.516	339.962	401.597	383.418	433.459	453.908	353.255
sub_396	0.0006191183754333828	0.005355714122430319	25.230873	6.424989077837238	116.0712674938502	1266.7078766777702	0.9975733	0.0	1285.66	1362.25	1354.92	1385.73	1155.32	1172.35	1322.63	1359.04	1358.58	1354.83	1154.96	1135.15	1161.23
