ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_0_REP_3	TP_4_REP_1	TP_4_REP_2	TP_4_REP_3	TP_8_REP_1	TP_8_REP_2	TP_8_REP_3	TP_12_REP_1	TP_12_REP_2	TP_12_REP_3	TP_16_REP_1	TP_16_REP_2	TP_16_REP_3	TP_20_REP_1	TP_20_REP_2	TP_20_REP_3
sub_1240	0.36118543616851057	0.4301506837495317	22.458221	0.7148673909039295	1.8477106326570731	21.94215127869966	0.15106113	1.1378966885165205	17.9212	20.832	13.7263	23.7884	22.4047	26.1754	16.4241	27.8319	19.073	20.6487	18.6577	20.9776	28.9603	17.8154	13.7012	26.4136	22.6873	29.9685
sub_1241	0.8570622229994261	0.9359286979171257	24.457047	20.240791195571237	1.0046242504424663	30.922041649791197	0.022313554	1.6298601393116534	31.6971	36.9755	33.111	31.0279	18.998	33.3462	27.9443	34.6812	28.1121	29.8923	31.4151	37.4983	30.8864	27.862	27.7089	24.8176	35.341	34.6303
sub_1242	0.6777705908079108	0.7774938941603151	22.811508	6.171959286239177	29.92405375263953	549.0284683707434	0.045621745	1.6345354649638266	547.084	552.163	529.478	591.142	411.766	512.93	532.347	591.562	608.601	517.841	549.702	485.005	589.738	487.509	495.204	574.347	581.096	487.834
sub_1243	0.36442446455181415	0.4336230762768259	22.2766	6.381775776283608	3.0980955602056404	44.942666466593636	0.14875682	1.0804080953251873	47.3994	37.3519	33.8831	41.4787	51.3165	49.1422	49.9056	50.2878	43.1428	36.4654	47.7198	52.143	43.4526	46.4545	36.3025	51.2015	49.9171	55.1712
sub_1244	0.9405898012732835	0.9843082056135671	24.645592	1.5689871000734708	3.0852374050398916	127.28687792420212	0.0138460705	1.9629188476453676	126.647	125.252	134.8	140.792	136.11	122.161	124.866	111.992	118.124	148.411	129.75	99.1864	134.79	102.929	145.859	122.655	122.781	115.428
sub_1245	0.8815367043882362	0.9501213938076626	24.811758	18.165004119795615	1.4117396403560372	41.65477156439796	0.019817121	1.830147790498687	50.7234	32.7071	29.2544	45.8524	47.6322	41.5965	40.7925	37.7915	39.9878	38.1611	45.0137	44.6513	26.8391	47.6492	51.2694	44.7011	38.6162	58.4762
sub_1246	0.8949738332416924	0.9578291383696006	24.72423	16.133431894157116	5.105318302564632	157.2106566623296	0.018377211	1.9445435356919742	166.613	149.088	147.127	129.699	142.361	183.543	169.968	173.604	152.54	158.974	149.534	170.739	144.796	148.294	175.182	184.117	155.978	170.46
sub_1247	0.9635103894735765	0.995427743153608	22.690163	22.028634434808264	10.956952580062259	255.1555471622426	0.011370871	1.6292259058988865	248.048	278.966	276.769	255.834	190.598	322.122	193.442	317.297	339.81	246.073	219.789	215.451	352.156	263.548	255.814	266.039	226.079	259.827
sub_1248	0.994241668110156	0.9980010000000001	23.78124	1.8924509862921604	10.051465265043047	411.0863025894023	0.0067089046	1.411421473658835	427.465	467.52	436.478	455.491	283.185	418.659	377.717	440.904	456.504	387.489	376.31	399.432	465.53	378.327	429.628	432.168	352.188	349.542
sub_1249	0.5803640999676336	0.680304421378144	23.935404	4.571325400160142	8.50721755385048	52.25825286218836	0.064760886	0.8735082893774566	61.4972	46.9326	60.2748	47.5478	51.7645	48.4141	56.7135	47.7161	43.6084	59.4255	58.3214	64.664	33.8168	54.8614	40.1481	48.1668	53.8845	58.9379
sub_1250	0.9343213323884529	0.9798997618685272	24.853855	5.537859459042178	0.5826818720839707	20.014099070683244	0.014471317	1.6720249375728464	23.3246	17.4717	21.0157	21.386	18.3124	20.4889	22.5806	19.7315	20.623	16.835	21.4815	17.3992	21.0826	25.0127	17.1052	18.4358	15.8944	19.7707
sub_1251	0.8251047935341129	0.9114213576023439	24.685293	17.679538953341307	0.36543198582439934	8.32327497430675	0.025719693	1.9137538917391739	10.5742	8.28905	4.67254	6.18098	8.43335	10.525	7.94263	6.97458	7.99574	8.48358	10.3332	8.86609	6.29212	8.04765	8.89874	6.95316	11.0089	10.4946
sub_1252	0.6895641600000001	0.7896716810930829	24.92649	17.852283999715766	0.4091646427313542	77.97775414856412	0.070773326	1.8727223459519498	75.5982	75.8383	75.2394	81.9297	63.1843	82.6322	85.1158	88.7086	64.1718	78.8502	81.4579	78.7764	56.2831	88.5571	80.0863	77.65	83.9106	96.7381
sub_1253	0.89472681	0.9578291383696006	23.51686	17.591274513288578	0.8059035146041928	51.88519767635306	0.070565164	2.579429949802044	53.0386	51.9496	59.2107	44.3713	46.3777	61.3888	52.1963	50.6224	47.377	55.028	52.0648	60.3853	42.449	57.7125	54.2603	53.2285	41.0406	64.7048
sub_1254	0.9513943659628311	0.9913130106885443	23.230896	15.898441299997772	2.4554283836589295	86.24766877034551	0.012739806	2.128304776223295	94.756	86.3097	73.0612	100.212	79.5474	93.4575	85.6028	81.4844	76.4581	92.1529	91.7032	90.1454	66.3962	97.9856	100.061	86.6788	78.9912	98.0166
sub_1255	0.6083459150207746	0.708409656941209	23.136374	19.147794696743	3.527768594210031	38.70765530033987	0.058619533	1.5105402203898697	48.3626	40.0545	36.3998	32.4663	26.9562	46.8504	44.0221	42.6315	45.4263	36.3448	42.086	32.7789	35.5724	37.6499	48.764	44.2748	37.9888	45.2433
sub_1256	0.9101994338798247	0.967944045069663	24.052534	20.671630360783954	0.5346224470158514	51.04487878735569	0.016882213	0.9058653983492015	46.6433	50.8839	37.8177	47.5914	59.095	51.4416	52.2176	49.0282	44.7534	51.0213	50.5397	56.1015	39.0472	49.6511	46.6996	59.335	52.9036	57.7465
sub_1257	0.38756857738396316	0.46075306938997745	22.226265	7.4285818610591905	4.830251849370982	30.26199887490923	0.13557139	1.2727809492551883	27.7393	29.4399	21.318	27.5676	40.568	34.1183	42.2228	32.7229	26.3466	27.6962	35.2797	28.5266	28.6146	31.3169	34.0336	40.6022	31.6219	36.5388
